"CountryID","Area","PA","KBAoutPA","PAprop","KBAoutPAprop","cou30W20","cou30W20prop","cou30W20Left","cou30W20Leftprop","cou30W40","cou30W40prop","cou30W40Left","cou30W40Leftprop","cou30W60","cou30W60prop","cou30W60Left","cou30W60Leftprop","cou30W80","cou30W80prop","cou30W80Left","cou30W80Leftprop","cou30W0","cou30W0prop","cou30W0Left","cou30W0Leftprop","cou30W100","cou30W100prop","cou30W100Left","cou30W100Leftprop","cou50W20","cou50W20prop","cou50W20Left","cou50W20Leftprop","cou50W40","cou50W40prop","cou50W40Left","cou50W40Leftprop","cou50W60","cou50W60prop","cou50W60Left","cou50W60Leftprop","cou50W80","cou50W80prop","cou50W80Left","cou50W80Leftprop","cou50W0","cou50W0prop","cou50W0Left","cou50W0Leftprop","cou50W100","cou50W100prop","cou50W100Left","cou50W100Leftprop","glo30W20","glo30W20prop","glo30W20Left","glo30W20Leftprop","glo30W40","glo30W40prop","glo30W40Left","glo30W40Leftprop","glo30W60","glo30W60prop","glo30W60Left","glo30W60Leftprop","glo30W80","glo30W80prop","glo30W80Left","glo30W80Leftprop","glo30W0","glo30W0prop","glo30W0Left","glo30W0Leftprop","glo30W100","glo30W100prop","glo30W100Left","glo30W100Leftprop","glo50W20","glo50W20prop","glo50W20Left","glo50W20Leftprop","glo50W40","glo50W40prop","glo50W40Left","glo50W40Leftprop","glo50W60","glo50W60prop","glo50W60Left","glo50W60Leftprop","glo50W80","glo50W80prop","glo50W80Left","glo50W80Leftprop","glo50W0","glo50W0prop","glo50W0Left","glo50W0Leftprop","glo50W100","glo50W100prop","glo50W100Left","glo50W100Leftprop"
100,1624025,1025,39850,0.000631147919520943,0.0245377996028386,421975,0.259832822770585,1161175,0.714998229707055,421975,0.259832822770585,1161175,0.714998229707055,421975,0.259832822770585,1161175,0.714998229707055,421975,0.259832822770585,1161175,0.714998229707055,421975,0.259832822770585,1161175,0.714998229707055,421975,0.259832822770585,1161175,0.714998229707055,730550,0.449839134249781,852600,0.52499191822786,730550,0.449839134249781,852600,0.52499191822786,740650,0.456058250334816,842500,0.518772802142824,730550,0.449839134249781,852600,0.52499191822786,730550,0.449839134249781,852600,0.52499191822786,730550,0.449839134249781,852600,0.52499191822786,119350,0.0734902479949508,1463800,0.90134080448269,114800,0.0706885669863457,1468350,0.904142485491295,108625,0.0668862856175244,1474525,0.907944766860116,122250,0.0752759347916442,1460900,0.899555117685996,124675,0.0767691384061206,1458475,0.89806191407152,163125,0.100444882314004,1420025,0.874386170163637,174250,0.10729514631856,1408900,0.86753590615908,126900,0.0781391912070319,1456250,0.896691861270609,158975,0.0978895029325288,1424175,0.876941549545112,161725,0.0995828266190484,1421425,0.875248225858592,194175,0.11956404611998,1388975,0.855267006357661,160900,0.0990748295130925,1422250,0.875756222964548
101,175,50,0,0.285714285714286,0,0,0,125,0.714285714285714,0,0,125,0.714285714285714,0,0,125,0.714285714285714,0,0,125,0.714285714285714,0,0,125,0.714285714285714,0,0,125,0.714285714285714,125,0.714285714285714,0,0,125,0.714285714285714,0,0,125,0.714285714285714,0,0,125,0.714285714285714,0,0,0,0,125,0.714285714285714,125,0.714285714285714,0,0,0,0,125,0.714285714285714,0,0,125,0.714285714285714,0,0,125,0.714285714285714,0,0,125,0.714285714285714,0,0,125,0.714285714285714,0,0,125,0.714285714285714,125,0.714285714285714,0,0,125,0.714285714285714,0,0,125,0.714285714285714,0,0,125,0.714285714285714,0,0,0,0,125,0.714285714285714,125,0.714285714285714,0,0
102,64725,10650,1200,0.164542294322132,0.018539976825029,6600,0.101969872537659,46275,0.71494785631518,6600,0.101969872537659,46275,0.71494785631518,6600,0.101969872537659,46275,0.71494785631518,6600,0.101969872537659,46275,0.71494785631518,6600,0.101969872537659,46275,0.71494785631518,6600,0.101969872537659,46275,0.71494785631518,22125,0.341830822711472,30750,0.475086906141367,22125,0.341830822711472,30750,0.475086906141367,22125,0.341830822711472,30750,0.475086906141367,22125,0.341830822711472,30750,0.475086906141367,18900,0.292004634994206,33975,0.524913093858633,22125,0.341830822711472,30750,0.475086906141367,1450,0.02240247199691,51425,0.794515256855929,1725,0.0266512166859791,51150,0.79026651216686,2075,0.0320587099266126,50800,0.784859018926226,2350,0.0363074546156817,50525,0.780610274237157,4225,0.0652761684047895,48650,0.75164156044805,2450,0.0378524526844341,50425,0.779065276168405,22675,0.35032831208961,30200,0.466589416763229,23450,0.362302047122441,29425,0.454615681730398,23875,0.368868288914639,29000,0.4480494399382,24425,0.377365778292777,28450,0.439551950560062,1325,0.0204712244109695,51550,0.796446504441869,24625,0.380455774430282,28250,0.436461954422557
103,2550,1250,75,0.490196078431373,0.0294117647058824,0,0,1225,0.480392156862745,0,0,1225,0.480392156862745,0,0,1225,0.480392156862745,0,0,1225,0.480392156862745,0,0,1225,0.480392156862745,0,0,1225,0.480392156862745,0,0,1225,0.480392156862745,0,0,1225,0.480392156862745,0,0,1225,0.480392156862745,0,0,1225,0.480392156862745,0,0,1225,0.480392156862745,0,0,1225,0.480392156862745,0,0,1225,0.480392156862745,0,0,1225,0.480392156862745,0,0,1225,0.480392156862745,0,0,1225,0.480392156862745,0,0,1225,0.480392156862745,0,0,1225,0.480392156862745,300,0.117647058823529,925,0.362745098039216,325,0.127450980392157,900,0.352941176470588,325,0.127450980392157,900,0.352941176470588,325,0.127450980392157,900,0.352941176470588,225,0.0882352941176471,1000,0.392156862745098,350,0.137254901960784,875,0.343137254901961
104,595850,39900,69575,0.0669631618695981,0.116765964588403,78200,0.131241084165478,408175,0.685029789376521,78200,0.131241084165478,408175,0.685029789376521,78200,0.131241084165478,408175,0.685029789376521,78200,0.131241084165478,408175,0.685029789376521,78150,0.131157170428799,408225,0.6851137031132,78200,0.131241084165478,408175,0.685029789376521,203325,0.34123521020391,283050,0.475035663338088,203325,0.34123521020391,283050,0.475035663338088,203325,0.34123521020391,283050,0.475035663338088,203325,0.34123521020391,283050,0.475035663338088,203325,0.34123521020391,283050,0.475035663338088,203325,0.34123521020391,283050,0.475035663338088,146950,0.246622472098683,339425,0.569648401443316,131250,0.220273558781573,355125,0.595997314760426,126100,0.211630443903667,360275,0.604640429638332,122450,0.205504741126122,363925,0.610766132415876,204800,0.343710665435932,281575,0.472560208106067,117750,0.197616849878325,368625,0.618654023663674,303075,0.508643114877905,183300,0.307627758664093,302775,0.508139632457833,183600,0.308131241084165,302100,0.507006797012671,184275,0.309264076529328,302400,0.507510279432743,183975,0.308760594109256,233525,0.391919107157842,252850,0.424351766384157,302325,0.507384408827725,184050,0.308886464714274
105,97275,24200,4400,0.248779234130044,0.0452325880236443,2025,0.0208172706245181,66650,0.685170907221794,2025,0.0208172706245181,66650,0.685170907221794,2025,0.0208172706245181,66650,0.685170907221794,2025,0.0208172706245181,66650,0.685170907221794,2025,0.0208172706245181,66650,0.685170907221794,2025,0.0208172706245181,66650,0.685170907221794,22450,0.230789000257003,46225,0.475199177589309,22450,0.230789000257003,46225,0.475199177589309,22450,0.230789000257003,46225,0.475199177589309,22450,0.230789000257003,46225,0.475199177589309,18075,0.185813415574402,50600,0.52017476227191,22450,0.230789000257003,46225,0.475199177589309,10900,0.112053456694937,57775,0.593934721151375,9875,0.101516319712156,58800,0.604471858134156,8550,0.0878951426368543,60125,0.618093035209458,7900,0.081213055769725,60775,0.624775122076587,11700,0.120277563608327,56975,0.585710614237985,7675,0.0789000257003341,61000,0.627088152145978,17175,0.176561295296839,51500,0.529426882549473,17275,0.177589308661013,51400,0.528398869185299,17325,0.178103315343099,51350,0.527884862503213,17425,0.179131328707273,51250,0.526856849139039,13250,0.13621177075302,55425,0.569776407093292,17450,0.179388332048317,51225,0.526599845797995
106,330675,40475,32250,0.122401149164588,0.0975277840780222,31425,0.0950328872760263,226525,0.685038179481364,31425,0.0950328872760263,226525,0.685038179481364,31425,0.0950328872760263,226525,0.685038179481364,31425,0.0950328872760263,226525,0.685038179481364,31425,0.0950328872760263,226525,0.685038179481364,31400,0.0949572843426325,226550,0.685113782414758,100875,0.305057836244046,157075,0.475013230513344,100875,0.305057836244046,157075,0.475013230513344,100875,0.305057836244046,157075,0.475013230513344,100875,0.305057836244046,157075,0.475013230513344,100875,0.305057836244046,157075,0.475013230513344,100875,0.305057836244046,157075,0.475013230513344,130050,0.393286459514629,127900,0.386784607242761,133700,0.404324487790126,124250,0.375746578967264,135900,0.410977545928782,122050,0.369093520828608,136250,0.412035986996295,121700,0.368035079761095,115575,0.34951236107961,142375,0.43055870567778,135950,0.41112875179557,122000,0.368942314961821,190825,0.577077190594995,67125,0.202993876162395,188000,0.568534059121494,69950,0.211537007635896,186250,0.563241853783927,71700,0.216829212973463,184750,0.558705677780298,73200,0.221365388977092,249350,0.754063657669918,8600,0.0260074090874727,184000,0.556437589778483,73950,0.223633476978907
108,1259325,94825,17250,0.0752982748694737,0.0136978143052826,246850,0.196017707899073,900400,0.714986202926171,246850,0.196017707899073,900400,0.714986202926171,246850,0.196017707899073,900400,0.714986202926171,246850,0.196017707899073,900400,0.714986202926171,246850,0.196017707899073,900400,0.714986202926171,246850,0.196017707899073,900400,0.714986202926171,486125,0.386020288646696,661125,0.524983622178548,486125,0.386020288646696,661125,0.524983622178548,486125,0.386020288646696,661125,0.524983622178548,486125,0.386020288646696,661125,0.524983622178548,486125,0.386020288646696,661125,0.524983622178548,486125,0.386020288646696,661125,0.524983622178548,118075,0.0937605463244198,1029175,0.817243364500824,88700,0.0704345581958589,1058550,0.840569352629385,77300,0.0613820896114982,1069950,0.849621821213745,61375,0.0487364262600997,1085875,0.862267484565144,72400,0.0574911162726064,1074850,0.853512794552637,136650,0.108510511583586,1010600,0.802493399241657,102400,0.0813134020209239,1044850,0.82969050880432,116400,0.0924304687034721,1030850,0.818573442121772,113325,0.0899886844142695,1033925,0.821015226410974,130300,0.103468127766859,1016950,0.807535783058384,101500,0.0805987334484744,1045750,0.830405177376769,107925,0.0857006729795724,1039325,0.825303237845671
109,250,50,50,0.2,0.2,150,0.6,0,1.11022302462516e-16,150,0.6,0,1.11022302462516e-16,150,0.6,0,1.11022302462516e-16,150,0.6,0,1.11022302462516e-16,150,0.6,0,1.11022302462516e-16,150,0.6,0,1.11022302462516e-16,150,0.6,0,1.11022302462516e-16,150,0.6,0,1.11022302462516e-16,150,0.6,0,1.11022302462516e-16,150,0.6,0,1.11022302462516e-16,150,0.6,0,1.11022302462516e-16,150,0.6,0,1.11022302462516e-16,150,0.6,0,1.11022302462516e-16,150,0.6,0,1.11022302462516e-16,150,0.6,0,1.11022302462516e-16,150,0.6,0,1.11022302462516e-16,150,0.6,0,1.11022302462516e-16,150,0.6,0,1.11022302462516e-16,150,0.6,0,1.11022302462516e-16,150,0.6,0,1.11022302462516e-16,150,0.6,0,1.11022302462516e-16,150,0.6,0,1.11022302462516e-16,150,0.6,0,1.11022302462516e-16,150,0.6,0,1.11022302462516e-16
111,1043250,750,10400,0.000718907260963336,0.00996884735202492,286200,0.274335010783609,745900,0.714977234603403,286200,0.274335010783609,745900,0.714977234603403,286200,0.274335010783609,745900,0.714977234603403,286225,0.274358974358974,745875,0.714953271028037,286200,0.274335010783609,745900,0.714977234603403,286200,0.274335010783609,745900,0.714977234603403,484400,0.464318236280853,547700,0.524994009106159,484400,0.464318236280853,547700,0.524994009106159,484400,0.464318236280853,547700,0.524994009106159,484400,0.464318236280853,547700,0.524994009106159,484400,0.464318236280853,547700,0.524994009106159,484400,0.464318236280853,547700,0.524994009106159,215200,0.206278456745746,816900,0.783033788641265,173400,0.166211358734723,858700,0.823100886652288,173500,0.166307213036185,858600,0.823005032350827,179250,0.171818835370237,852850,0.817493410016774,194650,0.186580397795351,837450,0.802731847591661,107425,0.102971483345315,924675,0.886340762041697,125250,0.120057512580877,906850,0.869254732806135,116900,0.112053678408819,915200,0.877258566978193,171375,0.164270309130122,860725,0.825041936256889,124100,0.118955188114067,908000,0.870357057272945,179375,0.171938653247064,852725,0.817373592139947,163325,0.156554037862449,868775,0.832758207524563
112,2075,25,475,0.0120481927710843,0.228915662650602,150,0.072289156626506,1425,0.686746987951807,150,0.072289156626506,1425,0.686746987951807,150,0.072289156626506,1425,0.686746987951807,150,0.072289156626506,1425,0.686746987951807,150,0.072289156626506,1425,0.686746987951807,150,0.072289156626506,1425,0.686746987951807,575,0.27710843373494,1000,0.481927710843373,575,0.27710843373494,1000,0.481927710843373,575,0.27710843373494,1000,0.481927710843373,575,0.27710843373494,1000,0.481927710843373,575,0.27710843373494,1000,0.481927710843373,575,0.27710843373494,1000,0.481927710843373,1475,0.710843373493976,100,0.0481927710843374,1450,0.698795180722892,125,0.0602409638554217,1450,0.698795180722892,125,0.0602409638554217,1450,0.698795180722892,125,0.0602409638554217,1525,0.734939759036145,50,0.0240963855421686,1450,0.698795180722892,125,0.0602409638554217,1525,0.734939759036145,50,0.0240963855421686,1500,0.72289156626506,75,0.036144578313253,1500,0.72289156626506,75,0.036144578313253,1475,0.710843373493976,100,0.0481927710843374,1525,0.734939759036145,50,0.0240963855421686,1475,0.710843373493976,100,0.0481927710843374
113,1964950,251875,284550,0.128183923255045,0.144812845110563,82525,0.0419985241354742,1346000,0.685004707498919,82525,0.0419985241354742,1346000,0.685004707498919,82525,0.0419985241354742,1346000,0.685004707498919,82525,0.0419985241354742,1346000,0.685004707498919,82525,0.0419985241354742,1346000,0.685004707498919,82525,0.0419985241354742,1346000,0.685004707498919,495150,0.251991144812845,933375,0.475012086821548,495150,0.251991144812845,933375,0.475012086821548,495150,0.251991144812845,933375,0.475012086821548,495150,0.251991144812845,933375,0.475012086821548,495150,0.251991144812845,933375,0.475012086821548,495150,0.251991144812845,933375,0.475012086821548,333200,0.169571744828113,1095325,0.55743148680628,299975,0.152662917631492,1128550,0.574340314002901,282400,0.143718669686252,1146125,0.583284561948141,268075,0.136428407847528,1160450,0.590574823786865,469075,0.238721087050561,959450,0.488282144583832,258950,0.131784523779231,1169575,0.595218707855162,644950,0.328227181353215,783575,0.398776050281178,617775,0.314397312908725,810750,0.412605918725667,611825,0.311369246036795,816700,0.415633985597598,610650,0.310771266444439,817875,0.416231965189954,892500,0.454210030789588,536025,0.272793200844805,608725,0.309791597750579,819800,0.417211633883814
114,525,0,150,0,0.285714285714286,375,0.714285714285714,0,0,375,0.714285714285714,0,0,375,0.714285714285714,0,0,375,0.714285714285714,0,0,375,0.714285714285714,0,0,375,0.714285714285714,0,0,375,0.714285714285714,0,0,375,0.714285714285714,0,0,375,0.714285714285714,0,0,375,0.714285714285714,0,0,375,0.714285714285714,0,0,375,0.714285714285714,0,0,375,0.714285714285714,0,0,375,0.714285714285714,0,0,375,0.714285714285714,0,0,375,0.714285714285714,0,0,375,0.714285714285714,0,0,375,0.714285714285714,0,0,375,0.714285714285714,0,0,375,0.714285714285714,0,0,375,0.714285714285714,0,0,375,0.714285714285714,0,0,375,0.714285714285714,0,0,375,0.714285714285714,0,0
115,33625,2450,100,0.0728624535315985,0.00297397769516729,7050,0.209665427509294,24025,0.714498141263941,7050,0.209665427509294,24025,0.714498141263941,7050,0.209665427509294,24025,0.714498141263941,7050,0.209665427509294,24025,0.714498141263941,7050,0.209665427509294,24025,0.714498141263941,7050,0.209665427509294,24025,0.714498141263941,15100,0.44907063197026,15975,0.475092936802974,15100,0.44907063197026,15975,0.475092936802974,15100,0.44907063197026,15975,0.475092936802974,15100,0.44907063197026,15975,0.475092936802974,13425,0.399256505576208,17650,0.524907063197026,15100,0.44907063197026,15975,0.475092936802974,300,0.00892193308550186,30775,0.915241635687732,100,0.00297397769516729,30975,0.921189591078067,75,0.00223048327137546,31000,0.921933085501859,50,0.00148698884758364,31025,0.922676579925651,6525,0.194052044609665,24550,0.730111524163569,75,0.00223048327137546,31000,0.921933085501859,1425,0.0423791821561338,29650,0.8817843866171,1500,0.0446096654275093,29575,0.879553903345725,1500,0.0446096654275093,29575,0.879553903345725,1525,0.0453531598513011,29550,0.878810408921933,11725,0.348698884758364,19350,0.57546468401487,1550,0.0460966542750929,29525,0.878066914498141
117,1561950,308350,20675,0.197413489548321,0.013236659304075,116150,0.074362175485771,1116775,0.714987675661833,116150,0.074362175485771,1116775,0.714987675661833,116150,0.074362175485771,1116775,0.714987675661833,116150,0.074362175485771,1116775,0.714987675661833,116150,0.074362175485771,1116775,0.714987675661833,116150,0.074362175485771,1116775,0.714987675661833,490975,0.31433464579532,741950,0.475015205352284,490975,0.31433464579532,741950,0.475015205352284,490975,0.31433464579532,741950,0.475015205352284,490975,0.31433464579532,741950,0.475015205352284,452850,0.289926053970998,780075,0.499423797176606,490975,0.31433464579532,741950,0.475015205352284,46375,0.0296904510387656,1186550,0.759659400108838,44225,0.0283139665162137,1188700,0.76103588463139,41875,0.0268094369217965,1191050,0.762540414225807,40700,0.0260571721245879,1192225,0.763292679023016,53775,0.0344281186977816,1179150,0.754921732449822,39950,0.025577003105093,1192975,0.763772848042511,219575,0.140577483274112,1013350,0.648772367873491,225425,0.144322801626172,1007500,0.645027049521432,229450,0.146899708697461,1003475,0.642450142450142,232050,0.14856429463171,1000875,0.640785556515894,88800,0.0568520119081917,1144125,0.732497839239412,233675,0.149604660840616,999250,0.639745190306988
118,13650,1675,825,0.122710622710623,0.0604395604395604,1775,0.13003663003663,9375,0.686813186813187,1775,0.13003663003663,9375,0.686813186813187,1775,0.13003663003663,9375,0.686813186813187,1775,0.13003663003663,9375,0.686813186813187,1775,0.13003663003663,9375,0.686813186813187,1775,0.13003663003663,9375,0.686813186813187,4650,0.340659340659341,6500,0.476190476190476,4650,0.340659340659341,6500,0.476190476190476,4650,0.340659340659341,6500,0.476190476190476,4650,0.340659340659341,6500,0.476190476190476,4650,0.340659340659341,6500,0.476190476190476,4650,0.340659340659341,6500,0.476190476190476,4125,0.302197802197802,7025,0.514652014652015,4200,0.307692307692308,6950,0.509157509157509,4225,0.30952380952381,6925,0.507326007326007,4200,0.307692307692308,6950,0.509157509157509,3850,0.282051282051282,7300,0.534798534798535,4100,0.3003663003663,7050,0.516483516483516,10575,0.774725274725275,575,0.0421245421245421,10575,0.774725274725275,575,0.0421245421245421,10600,0.776556776556777,550,0.0402930402930403,10600,0.776556776556777,550,0.0402930402930403,6825,0.5,4325,0.316849816849817,10600,0.776556776556777,550,0.0402930402930403
119,675325,7300,50225,0.0108096101876874,0.0743715988598082,134950,0.199829711620331,482850,0.714989079332173,134950,0.199829711620331,482850,0.714989079332173,134950,0.199829711620331,482850,0.714989079332173,134950,0.199829711620331,482850,0.714989079332173,135025,0.199940769259246,482775,0.714878021693259,134950,0.199829711620331,482850,0.714989079332173,263275,0.389849331803206,354525,0.524969459149298,263275,0.389849331803206,354525,0.524969459149298,263325,0.389923370229149,354475,0.524895420723355,263275,0.389849331803206,354525,0.524969459149298,286500,0.424240180653759,331300,0.490578610298745,263275,0.389849331803206,354525,0.524969459149298,155175,0.229778254914301,462625,0.685040536038204,173600,0.25706141487432,444200,0.657757376078185,158275,0.234368637322771,459525,0.680450153629734,155600,0.230407581534817,462200,0.684411209417688,131475,0.194684041017288,486325,0.720134749935216,133050,0.197016251434494,484750,0.71780253951801,160250,0.237293155147522,457550,0.677525635804983,166250,0.246177766260689,451550,0.668641024691815,168100,0.248917188020583,449700,0.665901602931922,165800,0.245511420427202,452000,0.669307370525303,161125,0.238588827601525,456675,0.676229963350979,164975,0.244289786399141,452825,0.670529004553363
120,783400,218200,26525,0.278529486852183,0.0338588205259127,2025,0.00258488639264743,536650,0.685026806229257,2025,0.00258488639264743,536650,0.685026806229257,2025,0.00258488639264743,536650,0.685026806229257,2025,0.00258488639264743,536650,0.685026806229257,2025,0.00258488639264743,536650,0.685026806229257,2025,0.00258488639264743,536650,0.685026806229257,166550,0.21259892775083,372125,0.475012764871075,166550,0.21259892775083,372125,0.475012764871075,166550,0.21259892775083,372125,0.475012764871075,166550,0.21259892775083,372125,0.475012764871075,127650,0.162943579269849,411025,0.524668113352055,166550,0.21259892775083,372125,0.475012764871075,57750,0.0737171304569824,480925,0.613894562164922,54950,0.0701429665560378,483725,0.617468726065867,46200,0.0589737043655859,492475,0.628637988256319,43725,0.0558143987745724,494950,0.631797293847332,54700,0.0698238447791677,483975,0.617787847842737,42275,0.0539634924687261,496400,0.633648200153178,412450,0.526487107480214,126225,0.16112458514169,416675,0.531880265509318,122000,0.155731427112586,419200,0.535103395455706,119475,0.152508297166199,420700,0.537018126116926,117975,0.150593566504978,89300,0.113990298697983,449375,0.573621393923921,421900,0.538549910645903,116775,0.149061781976002
121,669350,43875,75925,0.0655486666168671,0.11343094046463,91025,0.135990139687757,458525,0.685030253230746,91025,0.135990139687757,458525,0.685030253230746,91025,0.135990139687757,458525,0.685030253230746,91025,0.135990139687757,458525,0.685030253230746,91025,0.135990139687757,458525,0.685030253230746,91025,0.135990139687757,458525,0.685030253230746,231600,0.346007320534847,317950,0.475013072383656,231600,0.346007320534847,317950,0.475013072383656,231600,0.346007320534847,317950,0.475013072383656,231600,0.346007320534847,317950,0.475013072383656,231600,0.346007320534847,317950,0.475013072383656,231600,0.346007320534847,317950,0.475013072383656,120675,0.180286845447076,428875,0.640733547471428,136725,0.204265332038545,412825,0.616755060879958,146475,0.218831702397849,403075,0.602188690520654,155300,0.232016135056398,394250,0.589004257862105,186775,0.279039366549638,362775,0.541981026368865,165275,0.246918652423993,384275,0.57410174049451,411000,0.614028535146037,138550,0.206991857772466,404000,0.603570628221409,145550,0.217449764697094,401025,0.599126017778442,148525,0.221894375140061,398000,0.594606708000299,151550,0.226413684918204,532475,0.795510569955927,17075,0.0255098229625756,397150,0.593336819302308,152400,0.227683573616195
122,828925,310800,3050,0.374943450855023,0.00367946436649878,20700,0.0249721024218114,494375,0.596404982356667,20700,0.0249721024218114,494375,0.596404982356667,20700,0.0249721024218114,494375,0.596404982356667,20700,0.0249721024218114,494375,0.596404982356667,20700,0.0249721024218114,494375,0.596404982356667,20700,0.0249721024218114,494375,0.596404982356667,121325,0.146364266972283,393750,0.475012817806195,121325,0.146364266972283,393750,0.475012817806195,121325,0.146364266972283,393750,0.475012817806195,121325,0.146364266972283,393750,0.475012817806195,80150,0.0966914980245499,434925,0.524685586753928,121325,0.146364266972283,393750,0.475012817806195,42000,0.0506680338993274,473075,0.570709050879151,40375,0.0487076635401273,474700,0.572669421238351,34600,0.0417408088789697,480475,0.579636275899508,31725,0.0382724613203848,483350,0.583104623458093,50025,0.0603492475193775,465050,0.561027837259101,31175,0.0376089513526555,483900,0.583768133425823,133600,0.161172603070242,381475,0.460204481708236,136750,0.164972705612691,378325,0.456404379165787,139700,0.168531531803239,375375,0.452845552975239,142075,0.17139668848207,373000,0.449980396296408,64375,0.0776608257683144,450700,0.543716259010164,144250,0.174020568809,370825,0.447356515969478
123,25,0,0,0,0,25,1,0,0,0,0,25,1,0,0,25,1,0,0,25,1,25,1,0,0,0,0,25,1,25,1,0,0,25,1,0,0,25,1,0,0,25,1,0,0,25,1,0,0,25,1,0,0,0,0,25,1,0,0,25,1,0,0,25,1,0,0,25,1,25,1,0,0,0,0,25,1,25,1,0,0,25,1,0,0,25,1,0,0,25,1,0,0,25,1,0,0,25,1,0,0
124,147300,32775,7850,0.222505091649695,0.0532926001357773,5750,0.0390359809911745,100925,0.685166327223354,5750,0.0390359809911745,100925,0.685166327223354,5750,0.0390359809911745,100925,0.685166327223354,5725,0.0388662593346911,100950,0.685336048879837,5750,0.0390359809911745,100925,0.685166327223354,5750,0.0390359809911745,100925,0.685166327223354,36700,0.249151391717583,69975,0.475050916496945,36700,0.249151391717583,69975,0.475050916496945,36700,0.249151391717583,69975,0.475050916496945,36700,0.249151391717583,69975,0.475050916496945,36700,0.249151391717583,69975,0.475050916496945,36700,0.249151391717583,69975,0.475050916496945,37250,0.252885268160217,69425,0.471317040054311,36900,0.25050916496945,69775,0.473693143245078,36150,0.245417515274949,70525,0.478784792939579,34825,0.236422267481331,71850,0.487780040733198,78200,0.530889341479973,28475,0.193312966734555,33425,0.226917854718262,73250,0.497284453496266,83575,0.567379497623897,23100,0.156822810590631,81900,0.556008146639511,24775,0.168194161575017,81300,0.55193482688391,25375,0.172267481330618,81075,0.55040733197556,25600,0.173794976238968,104600,0.710115410726409,2075,0.0140868974881195,80725,0.548031228784793,25950,0.176171079429735
125,35700,5450,3625,0.15266106442577,0.101540616246499,2150,0.0602240896358543,24475,0.685574229691877,2150,0.0602240896358543,24475,0.685574229691877,2150,0.0602240896358543,24475,0.685574229691877,2150,0.0602240896358543,24475,0.685574229691877,2150,0.0602240896358543,24475,0.685574229691877,2150,0.0602240896358543,24475,0.685574229691877,9650,0.2703081232493,16975,0.475490196078431,9650,0.2703081232493,16975,0.475490196078431,9650,0.2703081232493,16975,0.475490196078431,9650,0.2703081232493,16975,0.475490196078431,9650,0.2703081232493,16975,0.475490196078431,9650,0.2703081232493,16975,0.475490196078431,4225,0.118347338935574,22400,0.627450980392157,4050,0.113445378151261,22575,0.632352941176471,4400,0.123249299719888,22225,0.622549019607843,4100,0.11484593837535,22525,0.630952380952381,3375,0.0945378151260504,23250,0.651260504201681,4025,0.112745098039216,22600,0.633053221288515,15375,0.430672268907563,11250,0.315126050420168,15575,0.436274509803922,11050,0.30952380952381,15675,0.439075630252101,10950,0.30672268907563,15800,0.442577030812325,10825,0.303221288515406,26350,0.738095238095238,275,0.00770308123249297,15825,0.44327731092437,10800,0.302521008403361
126,18750,4375,2525,0.233333333333333,0.134666666666667,450,0.024,11400,0.608,450,0.024,11400,0.608,450,0.024,11400,0.608,450,0.024,11400,0.608,450,0.024,11400,0.608,450,0.024,11400,0.608,2925,0.156,8925,0.476,2925,0.156,8925,0.476,2925,0.156,8925,0.476,2925,0.156,8925,0.476,2925,0.156,8925,0.476,2925,0.156,8925,0.476,9100,0.485333333333333,2750,0.146666666666667,9000,0.48,2850,0.152,8950,0.477333333333333,2900,0.154666666666667,8925,0.476,2925,0.156,9350,0.498666666666667,2500,0.133333333333333,8800,0.469333333333333,3050,0.162666666666667,9950,0.530666666666667,1900,0.101333333333333,9950,0.530666666666667,1900,0.101333333333333,9925,0.529333333333333,1925,0.102666666666667,9925,0.529333333333333,1925,0.102666666666667,9625,0.513333333333333,2225,0.118666666666667,9925,0.529333333333333,1925,0.102666666666667
127,268950,78725,8075,0.292712400074363,0.0300241680609779,6700,0.0249116936233501,175450,0.652351738241309,6700,0.0249116936233501,175450,0.652351738241309,6700,0.0249116936233501,175450,0.652351738241309,6700,0.0249116936233501,175450,0.652351738241309,6700,0.0249116936233501,175450,0.652351738241309,6700,0.0249116936233501,175450,0.652351738241309,54375,0.202175125488009,127775,0.47508830637665,54375,0.202175125488009,127775,0.47508830637665,54375,0.202175125488009,127775,0.47508830637665,54375,0.202175125488009,127775,0.47508830637665,54375,0.202175125488009,127775,0.47508830637665,54375,0.202175125488009,127775,0.47508830637665,81450,0.302844394868935,100700,0.374419036995724,87100,0.323852017103551,95050,0.353411414761108,92000,0.342071016917643,90150,0.335192414947016,94950,0.353039598438371,87200,0.324223833426287,91150,0.338910578174382,91000,0.338352853690277,95750,0.356014129020264,86400,0.321249302844395,175225,0.651515151515151,6925,0.0257482803495074,175100,0.651050381111731,7050,0.026213050752928,175025,0.650771518869678,7125,0.0264919129949804,174900,0.650306748466258,7250,0.0269566833984012,100875,0.375069715560513,81275,0.302193716304146,174750,0.649749023982153,7400,0.027514407882506
