"ecoregionID","Area","PA","KBAoutPA","PAprop","KBAoutPAprop","cou30W20","cou30W20prop","cou30W20Left","cou30W20Leftprop","cou30W40","cou30W40prop","cou30W40Left","cou30W40Leftprop","cou30W60","cou30W60prop","cou30W60Left","cou30W60Leftprop","cou30W80","cou30W80prop","cou30W80Left","cou30W80Leftprop","cou30W0","cou30W0prop","cou30W0Left","cou30W0Leftprop","cou30W100","cou30W100prop","cou30W100Left","cou30W100Leftprop","cou50W20","cou50W20prop","cou50W20Left","cou50W20Leftprop","cou50W40","cou50W40prop","cou50W40Left","cou50W40Leftprop","cou50W60","cou50W60prop","cou50W60Left","cou50W60Leftprop","cou50W80","cou50W80prop","cou50W80Left","cou50W80Leftprop","cou50W0","cou50W0prop","cou50W0Left","cou50W0Leftprop","cou50W100","cou50W100prop","cou50W100Left","cou50W100Leftprop","glo30W20","glo30W20prop","glo30W20Left","glo30W20Leftprop","glo30W40","glo30W40prop","glo30W40Left","glo30W40Leftprop","glo30W60","glo30W60prop","glo30W60Left","glo30W60Leftprop","glo30W80","glo30W80prop","glo30W80Left","glo30W80Leftprop","glo30W0","glo30W0prop","glo30W0Left","glo30W0Leftprop","glo30W100","glo30W100prop","glo30W100Left","glo30W100Leftprop","glo50W20","glo50W20prop","glo50W20Left","glo50W20Leftprop","glo50W40","glo50W40prop","glo50W40Left","glo50W40Leftprop","glo50W60","glo50W60prop","glo50W60Left","glo50W60Leftprop","glo50W80","glo50W80prop","glo50W80Left","glo50W80Leftprop","glo50W0","glo50W0prop","glo50W0Left","glo50W0Leftprop","glo50W100","glo50W100prop","glo50W100Left","glo50W100Leftprop"
516,34025,1525,4450,0.0448199853049229,0.13078618662748,2650,0.0778839088905217,25400,0.746509919177076,2625,0.0771491550330639,25425,0.747244673034533,2625,0.0771491550330639,25425,0.747244673034533,2650,0.0778839088905217,25400,0.746509919177076,2675,0.0786186627479794,25375,0.745775165319618,2625,0.0771491550330639,25425,0.747244673034533,5125,0.150624540778839,22925,0.673769287288758,5000,0.14695077149155,23050,0.677443056576047,4925,0.144746509919177,23125,0.67964731814842,4925,0.144746509919177,23125,0.67964731814842,5725,0.168258633357825,22325,0.656135194709772,4900,0.144011756061719,23150,0.680382072005878,13675,0.40191036002939,14375,0.422483468038207,13800,0.405584129316679,14250,0.418809698750919,13850,0.407053637031594,14200,0.417340191036003,14050,0.412931667891256,14000,0.411462160176341,14200,0.417340191036003,13850,0.407053637031594,14150,0.415870683321087,13900,0.40852314474651,22375,0.657604702424688,5675,0.16678912564291,22425,0.659074210139603,5625,0.165319617927994,22650,0.665686994856723,5400,0.158706833210874,22875,0.672299779573843,5175,0.152094048493755,15525,0.456282145481264,12525,0.368111682586334,22925,0.673769287288758,5125,0.150624540778839
517,2025,725,225,0.358024691358025,0.111111111111111,1075,0.530864197530864,0,-1.11022302462516e-16,1075,0.530864197530864,0,-1.11022302462516e-16,1075,0.530864197530864,0,-1.11022302462516e-16,1075,0.530864197530864,0,-1.11022302462516e-16,1075,0.530864197530864,0,-1.11022302462516e-16,1075,0.530864197530864,0,-1.11022302462516e-16,1075,0.530864197530864,0,-1.11022302462516e-16,1075,0.530864197530864,0,-1.11022302462516e-16,1075,0.530864197530864,0,-1.11022302462516e-16,1075,0.530864197530864,0,-1.11022302462516e-16,1075,0.530864197530864,0,-1.11022302462516e-16,1075,0.530864197530864,0,-1.11022302462516e-16,1075,0.530864197530864,0,-1.11022302462516e-16,1075,0.530864197530864,0,-1.11022302462516e-16,1075,0.530864197530864,0,-1.11022302462516e-16,1075,0.530864197530864,0,-1.11022302462516e-16,1075,0.530864197530864,0,-1.11022302462516e-16,1075,0.530864197530864,0,-1.11022302462516e-16,1075,0.530864197530864,0,-1.11022302462516e-16,1075,0.530864197530864,0,-1.11022302462516e-16,1075,0.530864197530864,0,-1.11022302462516e-16,1075,0.530864197530864,0,-1.11022302462516e-16,1075,0.530864197530864,0,-1.11022302462516e-16,1075,0.530864197530864,0,-1.11022302462516e-16
518,265800,87875,38075,0.330605718585403,0.143246802106847,0,0,139850,0.52614747930775,0,0,139850,0.52614747930775,0,0,139850,0.52614747930775,0,0,139850,0.52614747930775,0,0,139850,0.52614747930775,0,0,139850,0.52614747930775,26750,0.100639578630549,113100,0.425507900677201,26150,0.0983822422874342,113700,0.427765237020316,26525,0.0997930775018811,113325,0.426354401805869,26375,0.0992287434161023,113475,0.426918735891648,16325,0.061418359668924,123525,0.464729119638826,26500,0.099699021820918,113350,0.426448457486832,22500,0.0846501128668172,117350,0.441497366440933,23500,0.0884123401053424,116350,0.437735139202408,23425,0.088130173062453,116425,0.438017306245297,23225,0.0873777276147479,116625,0.438769751693002,17025,0.0640519187358917,122825,0.462095560571859,22900,0.0861550037622272,116950,0.439992475545523,99325,0.373683220466516,40525,0.152464258841234,101100,0.380361173814898,38750,0.145786305492852,102400,0.385252069224981,37450,0.140895410082769,103075,0.387791572610986,36775,0.138355906696765,22875,0.0860609480812641,116975,0.440086531226486,103625,0.389860797592175,36225,0.136286681715576
519,69650,15625,16350,0.224335965541996,0.234745154343144,725,0.0104091888011486,36950,0.530509691313712,725,0.0104091888011486,36950,0.530509691313712,725,0.0104091888011486,36950,0.530509691313712,725,0.0104091888011486,36950,0.530509691313712,725,0.0104091888011486,36950,0.530509691313712,725,0.0104091888011486,36950,0.530509691313712,31250,0.448671931083991,6425,0.0922469490308687,32050,0.460157932519742,5625,0.0807609475951185,32350,0.464465183058148,5325,0.0764536970567122,32825,0.471284996410625,4850,0.0696338837042356,11975,0.171931083991385,25700,0.368987796123475,32975,0.473438621679828,4700,0.0674802584350324,4150,0.0595836324479541,33525,0.481335247666906,3600,0.0516870064608758,34075,0.489231873653984,3675,0.0527638190954774,34000,0.488155061019383,4825,0.0692749461593683,32850,0.471643933955492,6200,0.0890165111270639,31475,0.451902368987796,5975,0.0857860732232592,31700,0.455132806891601,35175,0.505025125628141,2500,0.0358937544867194,35300,0.506819813352477,2375,0.0340990667623834,35425,0.508614501076813,2250,0.0323043790380475,35475,0.509332376166547,2200,0.0315865039483131,12050,0.173007896625987,25625,0.367910983488873,35475,0.509332376166547,2200,0.0315865039483131
520,68800,14575,175,0.211845930232558,0.00254360465116279,1375,0.0199854651162791,52675,0.765625,1300,0.0188953488372093,52750,0.76671511627907,1125,0.0163517441860465,52925,0.769258720930233,975,0.014171511627907,53075,0.771438953488372,1425,0.0207122093023256,52625,0.764898255813954,875,0.012718023255814,53175,0.772892441860465,5400,0.0784883720930233,48650,0.707122093023256,4200,0.061046511627907,49850,0.724563953488372,2925,0.0425145348837209,51125,0.743095930232558,2575,0.0374273255813953,51475,0.748183139534884,11225,0.163154069767442,42825,0.622456395348837,2250,0.032703488372093,51800,0.752906976744186,10400,0.151162790697674,43650,0.634447674418605,9575,0.139171511627907,44475,0.646438953488372,8950,0.130087209302326,45100,0.655523255813953,8450,0.12281976744186,45600,0.662790697674419,13550,0.196947674418605,40500,0.588662790697674,7400,0.107558139534884,46650,0.678052325581395,24475,0.355741279069767,29575,0.429869186046512,24800,0.36046511627907,29250,0.425145348837209,25025,0.363735465116279,29025,0.421875,25250,0.367005813953488,28800,0.418604651162791,21425,0.31140988372093,32625,0.474200581395349,25350,0.368459302325581,28700,0.417151162790698
521,37700,2725,1475,0.0722811671087533,0.0391246684350133,2225,0.0590185676392573,31275,0.829575596816976,2225,0.0590185676392573,31275,0.829575596816976,2225,0.0590185676392573,31275,0.829575596816976,2225,0.0590185676392573,31275,0.829575596816976,2225,0.0590185676392573,31275,0.829575596816976,2225,0.0590185676392573,31275,0.829575596816976,7925,0.210212201591512,25575,0.678381962864721,7950,0.210875331564987,25550,0.677718832891247,7900,0.209549071618037,25600,0.679045092838196,7875,0.208885941644562,25625,0.679708222811671,8400,0.222811671087533,25100,0.6657824933687,7975,0.211538461538462,25525,0.677055702917772,8175,0.21684350132626,25325,0.671750663129973,7925,0.210212201591512,25575,0.678381962864721,8200,0.217506631299735,25300,0.671087533156499,7275,0.192970822281167,26225,0.695623342175066,8450,0.224137931034483,25050,0.664456233421751,6950,0.184350132625995,26550,0.704244031830239,9925,0.263262599469496,23575,0.625331564986737,10050,0.26657824933687,23450,0.622015915119363,10100,0.26790450928382,23400,0.620689655172414,10225,0.271220159151194,23275,0.61737400530504,8700,0.230769230769231,24800,0.657824933687003,10225,0.271220159151194,23275,0.61737400530504
522,62700,6600,6400,0.105263157894737,0.10207336523126,5175,0.0825358851674641,44525,0.710127591706539,5125,0.0817384370015949,44575,0.710925039872408,5050,0.0805422647527911,44650,0.712121212121212,5000,0.0797448165869219,44700,0.712918660287081,5150,0.0821371610845295,44550,0.710526315789474,4950,0.0789473684210526,44750,0.713716108452951,23475,0.374401913875598,26225,0.418261562998405,24400,0.389154704944179,25300,0.403508771929825,24375,0.388755980861244,25325,0.403907496012759,24600,0.392344497607655,25100,0.400318979266348,20675,0.329744816586922,29025,0.462918660287081,25175,0.401515151515151,24525,0.391148325358852,20575,0.328149920255183,29125,0.46451355661882,19975,0.318580542264753,29725,0.47408293460925,19200,0.30622009569378,30500,0.486443381180223,18525,0.295454545454545,31175,0.497208931419458,20675,0.329744816586922,29025,0.462918660287081,18375,0.293062200956938,31325,0.499601275917065,31925,0.509170653907496,17775,0.283492822966507,32450,0.517543859649123,17250,0.27511961722488,32800,0.523125996810207,16900,0.269537480063796,33000,0.526315789473684,16700,0.266347687400319,24175,0.385566188197767,25525,0.407097288676236,33050,0.527113237639553,16650,0.26555023923445
523,73475,10225,6775,0.139162980605648,0.092208234093229,7225,0.0983327662470228,49250,0.6702960190541,7100,0.0966315073154134,49375,0.671997277985709,6750,0.0918679823069071,49725,0.676760802994216,6325,0.0860837019394352,50150,0.682545083361688,7400,0.100714528751276,49075,0.667914256549847,5875,0.0799591697856414,50600,0.688669615515481,22025,0.299761823749575,34450,0.468866961551548,20475,0.278666212997618,36000,0.489962572303505,18200,0.247703300442327,38275,0.520925484858795,16800,0.228649200408302,39675,0.539979584892821,25500,0.347056822048316,30975,0.421571963252807,16500,0.22456617897244,39975,0.544062606328683,22300,0.303504593399115,34175,0.465124191902007,21725,0.295678802313712,34750,0.472949982987411,20675,0.281388227288193,35800,0.48724055801293,19775,0.269139162980606,36700,0.499489622320517,25350,0.345015311330384,31125,0.423613473970738,18650,0.253827832596121,37825,0.514800952705002,35625,0.484858795508676,20850,0.283769989792446,35100,0.477713507995917,21375,0.290915277305206,34925,0.475331745491664,21550,0.293297039809459,34775,0.473290234773733,21700,0.29533855052739,28275,0.384824770330044,28200,0.383804014971079,34875,0.47465124191902,21600,0.293977543382103
524,115350,9300,4825,0.0806241872561769,0.0418292154312961,5500,0.0476809709579541,95725,0.829865626354573,5500,0.0476809709579541,95725,0.829865626354573,5500,0.0476809709579541,95725,0.829865626354573,5500,0.0476809709579541,95725,0.829865626354573,5500,0.0476809709579541,95725,0.829865626354573,5500,0.0476809709579541,95725,0.829865626354573,9150,0.0793237971391417,92075,0.798222800173385,7375,0.0639358474208929,93850,0.813610749891634,7325,0.0635023840485479,93900,0.814044213263979,7850,0.0680537494581708,93375,0.809492847854356,13325,0.115517988729952,87900,0.762028608582575,8300,0.0719549198092761,92925,0.805591677503251,8150,0.070654529692241,93075,0.806892067620286,7150,0.0619852622453403,94075,0.815561335067187,7300,0.0632856523623754,93925,0.814260944950152,7200,0.0624187256176853,94025,0.815127871694842,14525,0.125921109666233,86700,0.751625487646294,6775,0.0587342869527525,94450,0.818812310359775,59650,0.517121803207629,41575,0.360424794104898,60275,0.522540095361942,40950,0.355006501950585,60650,0.52579107065453,40575,0.351755526657997,60800,0.527091460771565,40425,0.350455136540962,24100,0.208929345470308,77125,0.668617251842219,60825,0.527308192457737,40400,0.35023840485479
525,734625,54700,9175,0.0744597583801259,0.0124893653224434,61025,0.0830695933299302,609725,0.829981282967501,61025,0.0830695933299302,609725,0.829981282967501,61025,0.0830695933299302,609725,0.829981282967501,61025,0.0830695933299302,609725,0.829981282967501,61025,0.0830695933299302,609725,0.829981282967501,61025,0.0830695933299302,609725,0.829981282967501,93550,0.127343882933469,577200,0.785706993363961,76750,0.104475072315807,594000,0.808575803981623,69725,0.0949123702569338,601025,0.818138506040497,64775,0.0881742385570869,605975,0.824876637740344,133150,0.181248936532244,537600,0.731801939765186,61400,0.0835800578526459,609350,0.829470818444785,89600,0.121966989960864,581150,0.791083886336566,71525,0.097362599965969,599225,0.815688276331462,65225,0.0887867959843458,605525,0.824264080313085,61025,0.0830695933299302,609725,0.829981282967501,123300,0.167840735068913,547450,0.745210141228518,61025,0.0830695933299302,609725,0.829981282967501,264425,0.35994555045091,406325,0.55310532584652,269275,0.366547558278033,401475,0.546503318019398,271800,0.369984686064319,398950,0.543066190233112,271225,0.369201973796154,399525,0.543848902501276,243150,0.330985196528841,427600,0.582065679768589,270100,0.367670580228007,400650,0.545380296069423
526,7150,75,0,0.0104895104895105,0,1975,0.276223776223776,5100,0.713286713286713,1475,0.206293706293706,5600,0.783216783216783,1150,0.160839160839161,5925,0.828671328671329,1150,0.160839160839161,5925,0.828671328671329,2075,0.29020979020979,5000,0.699300699300699,1150,0.160839160839161,5925,0.828671328671329,4925,0.688811188811189,2150,0.300699300699301,4600,0.643356643356643,2475,0.346153846153846,4325,0.604895104895105,2750,0.384615384615385,3675,0.513986013986014,3400,0.475524475524476,6525,0.912587412587413,550,0.0769230769230769,3175,0.444055944055944,3900,0.545454545454545,5175,0.723776223776224,1900,0.265734265734266,4825,0.674825174825175,2250,0.314685314685315,4675,0.653846153846154,2400,0.335664335664336,4525,0.632867132867133,2550,0.356643356643357,6550,0.916083916083916,525,0.0734265734265734,4425,0.618881118881119,2650,0.370629370629371,5300,0.741258741258741,1775,0.248251748251748,5200,0.727272727272727,1875,0.262237762237762,5175,0.723776223776224,1900,0.265734265734266,5125,0.716783216783217,1950,0.272727272727273,7075,0.989510489510489,0,0,5100,0.713286713286713,1975,0.276223776223776
527,67875,2525,4575,0.0372007366482505,0.0674033149171271,6025,0.0887661141804788,54750,0.806629834254144,5975,0.0880294659300184,54800,0.807366482504604,5975,0.0880294659300184,54800,0.807366482504604,6000,0.0883977900552486,54775,0.806998158379374,6100,0.0898710865561694,54675,0.805524861878453,6025,0.0887661141804788,54750,0.806629834254144,18650,0.274769797421731,42125,0.620626151012891,15025,0.221362799263352,45750,0.674033149171271,14275,0.210313075506446,46500,0.685082872928177,13875,0.204419889502762,46900,0.69097605893186,20675,0.304604051565378,40100,0.590791896869245,13575,0.2,47200,0.695395948434623,15025,0.221362799263352,45750,0.674033149171271,13750,0.202578268876611,47025,0.692817679558011,12875,0.189686924493554,47900,0.705709023941068,12575,0.185267034990792,48200,0.710128913443831,16650,0.245303867403315,44125,0.650092081031308,12350,0.18195211786372,48425,0.713443830570903,27700,0.408103130755064,33075,0.487292817679558,27550,0.405893186003683,33225,0.489502762430939,27775,0.409208103130755,33000,0.486187845303867,28000,0.412523020257827,32775,0.482872928176796,23850,0.351381215469613,36925,0.544014732965009,28300,0.416942909760589,32475,0.478453038674033
528,13975,175,900,0.0125223613595707,0.0644007155635063,1325,0.0948121645796064,11575,0.828264758497317,1325,0.0948121645796064,11575,0.828264758497317,1325,0.0948121645796064,11575,0.828264758497317,1325,0.0948121645796064,11575,0.828264758497317,1325,0.0948121645796064,11575,0.828264758497317,1325,0.0948121645796064,11575,0.828264758497317,7800,0.558139534883721,5100,0.364937388193202,7075,0.506261180679785,5825,0.416815742397138,6625,0.474060822898032,6275,0.449016100178891,6500,0.465116279069767,6400,0.457960644007156,9300,0.665474060822898,3600,0.257602862254025,6275,0.449016100178891,6625,0.474060822898032,5725,0.409660107334526,7175,0.513416815742397,5450,0.389982110912343,7450,0.53309481216458,5125,0.366726296958855,7775,0.556350626118068,4175,0.298747763864043,8725,0.62432915921288,6950,0.497316636851521,5950,0.425760286225403,3400,0.243291592128801,9500,0.679785330948122,7900,0.565295169946333,5000,0.35778175313059,7700,0.550983899821109,5200,0.372093023255814,7675,0.549194991055456,5225,0.373881932021467,7600,0.543828264758497,5300,0.379248658318426,6925,0.495527728085868,5975,0.427549194991055,7600,0.543828264758497,5300,0.379248658318426
529,231325,56050,9900,0.242299794661191,0.0427969307251702,1300,0.00561979898411326,164075,0.709283475629526,1325,0.00572787204150005,164050,0.709175402572139,1325,0.00572787204150005,164050,0.709175402572139,1300,0.00561979898411326,164075,0.709283475629526,1175,0.00507943369717929,164200,0.709823840916459,1325,0.00572787204150005,164050,0.709175402572139,26150,0.113044418026586,139225,0.601858856587053,25925,0.112071760510105,139450,0.602831514103534,24775,0.107100399870312,140600,0.607802874743326,23950,0.103533988976548,141425,0.611369285637091,34075,0.1473035772182,131300,0.567599697395439,22500,0.0972657516481141,142875,0.617637522965525,24350,0.105263157894737,141025,0.609640116718902,25350,0.109586080190209,140025,0.60531719442343,27450,0.118664217010699,137925,0.596239057602939,29600,0.127958499945963,135775,0.586944774667675,30975,0.133902518102237,134400,0.581000756511402,32175,0.139090024856803,133200,0.575813249756836,114775,0.496163406462769,50600,0.21873986815087,114400,0.494542310601967,50975,0.220360964011672,114700,0.495839187290608,50675,0.21906408732303,115150,0.497784502323571,50225,0.217118772290068,80875,0.349616340646277,84500,0.365286933967362,115300,0.498432940667892,50075,0.216470333945747
530,65650,725,4775,0.011043412033511,0.0727341964965727,5700,0.0868240670220868,54450,0.829398324447829,5675,0.0864432597105864,54475,0.82977913175933,5675,0.0864432597105864,54475,0.82977913175933,5675,0.0864432597105864,54475,0.82977913175933,5675,0.0864432597105864,54475,0.82977913175933,5675,0.0864432597105864,54475,0.82977913175933,19075,0.290555978674791,41075,0.625666412795126,18400,0.28027418126428,41750,0.635948210205636,17875,0.272277227722772,42275,0.643945163747144,17675,0.269230769230769,42475,0.646991622239147,20100,0.306169078446306,40050,0.61005331302361,17425,0.265422696115765,42725,0.650799695354151,20550,0.313023610053313,39600,0.603198781416603,18625,0.283701447067784,41525,0.632520944402132,17925,0.273038842345773,42225,0.643183549124143,17500,0.266565118050267,42650,0.64965727341965,60150,0.916222391469916,0,0,16025,0.244097486671744,44125,0.672124904798172,44025,0.670601675552171,16125,0.245620715917746,38925,0.592916984006093,21225,0.323305407463823,33450,0.50952018278751,26700,0.406702208682407,30575,0.465727341964966,29575,0.450495049504951,60150,0.916222391469916,0,0,28200,0.42955064737243,31950,0.486671744097487
531,21275,0,1275,0,0.0599294947121034,2350,0.110458284371328,17650,0.829612220916569,2350,0.110458284371328,17650,0.829612220916569,2350,0.110458284371328,17650,0.829612220916569,2350,0.110458284371328,17650,0.829612220916569,2350,0.110458284371328,17650,0.829612220916569,2350,0.110458284371328,17650,0.829612220916569,2350,0.110458284371328,17650,0.829612220916569,2350,0.110458284371328,17650,0.829612220916569,2350,0.110458284371328,17650,0.829612220916569,2350,0.110458284371328,17650,0.829612220916569,2350,0.110458284371328,17650,0.829612220916569,2350,0.110458284371328,17650,0.829612220916569,9225,0.433607520564042,10775,0.506462984723854,9225,0.433607520564042,10775,0.506462984723854,9175,0.431257344300823,10825,0.508813160987074,8675,0.407755581668625,11325,0.532314923619271,9600,0.45123384253819,10400,0.488836662749706,8300,0.390129259694477,11700,0.54994124559342,12225,0.574618096357227,7775,0.36545240893067,12175,0.572267920094007,7825,0.36780258519389,12150,0.571092831962397,7850,0.368977673325499,12175,0.572267920094007,7825,0.36780258519389,10825,0.508813160987074,9175,0.431257344300823,12150,0.571092831962397,7850,0.368977673325499
532,14900,2600,1750,0.174496644295302,0.11744966442953,1550,0.104026845637584,9000,0.604026845637584,1550,0.104026845637584,9000,0.604026845637584,1550,0.104026845637584,9000,0.604026845637584,1550,0.104026845637584,9000,0.604026845637584,1575,0.105704697986577,8975,0.602348993288591,1550,0.104026845637584,9000,0.604026845637584,5475,0.36744966442953,5075,0.340604026845638,5450,0.365771812080537,5100,0.342281879194631,5425,0.364093959731544,5125,0.343959731543624,5450,0.365771812080537,5100,0.342281879194631,5550,0.37248322147651,5000,0.335570469798658,5425,0.364093959731544,5125,0.343959731543624,7650,0.513422818791946,2900,0.194630872483222,7425,0.498322147651007,3125,0.209731543624161,7450,0.5,3100,0.208053691275168,7275,0.488255033557047,3275,0.219798657718121,8000,0.536912751677852,2550,0.171140939597315,7275,0.488255033557047,3275,0.219798657718121,8100,0.543624161073825,2450,0.164429530201342,8075,0.541946308724832,2475,0.166107382550336,8075,0.541946308724832,2475,0.166107382550336,8100,0.543624161073825,2450,0.164429530201342,8625,0.578859060402685,1925,0.129194630872483,8050,0.540268456375839,2500,0.167785234899329
533,125,0,75,0,0.6,50,0.4,0,0,50,0.4,0,0,50,0.4,0,0,50,0.4,0,0,50,0.4,0,0,50,0.4,0,0,50,0.4,0,0,50,0.4,0,0,50,0.4,0,0,50,0.4,0,0,50,0.4,0,0,50,0.4,0,0,50,0.4,0,0,50,0.4,0,0,50,0.4,0,0,50,0.4,0,0,50,0.4,0,0,50,0.4,0,0,50,0.4,0,0,50,0.4,0,0,50,0.4,0,0,50,0.4,0,0,50,0.4,0,0,50,0.4,0,0
534,26025,2225,2275,0.0854947166186359,0.0874159462055716,4450,0.170989433237272,17075,0.656099903938521,4425,0.170028818443804,17100,0.657060518731988,4400,0.169068203650336,17125,0.658021133525456,4400,0.169068203650336,17125,0.658021133525456,4450,0.170989433237272,17075,0.656099903938521,4375,0.168107588856868,17150,0.658981748318924,13350,0.512968299711816,8175,0.314121037463977,13925,0.535062439961575,7600,0.292026897214217,14000,0.537944284341979,7525,0.289145052833814,13975,0.536983669548511,7550,0.290105667627281,12250,0.470701248799232,9275,0.356388088376561,14150,0.543707973102786,7375,0.283381364073007,11075,0.425552353506244,10450,0.401536983669548,10675,0.410182516810759,10850,0.416906820365034,10300,0.395773294908742,11225,0.431316042267051,9950,0.382324687800192,11575,0.4447646493756,12225,0.469740634005764,9300,0.357348703170029,9475,0.364073006724304,12050,0.463016330451489,16000,0.614793467819404,5525,0.212295869356388,16250,0.624399615754083,5275,0.20268972142171,16100,0.618635926993276,5425,0.208453410182517,16150,0.620557156580211,5375,0.206532180595581,12500,0.48030739673391,9025,0.346781940441883,16175,0.621517771373679,5350,0.205571565802113
535,2125,350,325,0.164705882352941,0.152941176470588,25,0.0117647058823529,1425,0.670588235294118,25,0.0117647058823529,1425,0.670588235294118,25,0.0117647058823529,1425,0.670588235294118,25,0.0117647058823529,1425,0.670588235294118,25,0.0117647058823529,1425,0.670588235294118,25,0.0117647058823529,1425,0.670588235294118,50,0.0235294117647059,1400,0.658823529411765,50,0.0235294117647059,1400,0.658823529411765,50,0.0235294117647059,1400,0.658823529411765,50,0.0235294117647059,1400,0.658823529411765,50,0.0235294117647059,1400,0.658823529411765,50,0.0235294117647059,1400,0.658823529411765,1075,0.505882352941176,375,0.176470588235294,1050,0.494117647058824,400,0.188235294117647,1000,0.470588235294118,450,0.211764705882353,1000,0.470588235294118,450,0.211764705882353,1225,0.576470588235294,225,0.105882352941177,1000,0.470588235294118,450,0.211764705882353,1425,0.670588235294118,25,0.011764705882353,1375,0.647058823529412,75,0.0352941176470588,1375,0.647058823529412,75,0.0352941176470588,1375,0.647058823529412,75,0.0352941176470588,1325,0.623529411764706,125,0.0588235294117647,1375,0.647058823529412,75,0.0352941176470588
536,16875,4725,400,0.28,0.0237037037037037,1625,0.0962962962962963,10125,0.6,1550,0.0918518518518519,10200,0.604444444444444,1600,0.0948148148148148,10150,0.601481481481482,1550,0.0918518518518519,10200,0.604444444444444,1650,0.0977777777777778,10100,0.598518518518519,1300,0.077037037037037,10450,0.619259259259259,1800,0.106666666666667,9950,0.58962962962963,1825,0.108148148148148,9925,0.588148148148148,1725,0.102222222222222,10025,0.594074074074074,1625,0.0962962962962963,10125,0.6,2000,0.118518518518519,9750,0.577777777777778,1375,0.0814814814814815,10375,0.614814814814815,4125,0.244444444444444,7625,0.451851851851852,3925,0.232592592592593,7825,0.463703703703704,3875,0.22962962962963,7875,0.466666666666667,4000,0.237037037037037,7750,0.459259259259259,4400,0.260740740740741,7350,0.435555555555556,3925,0.232592592592593,7825,0.463703703703704,7925,0.46962962962963,3825,0.226666666666667,8025,0.475555555555556,3725,0.220740740740741,8100,0.48,3650,0.216296296296296,8150,0.482962962962963,3600,0.213333333333333,4575,0.271111111111111,7175,0.425185185185185,8200,0.485925925925926,3550,0.21037037037037
537,350,25,50,0.0714285714285714,0.142857142857143,275,0.785714285714286,0,1.11022302462516e-16,275,0.785714285714286,0,1.11022302462516e-16,275,0.785714285714286,0,1.11022302462516e-16,275,0.785714285714286,0,1.11022302462516e-16,275,0.785714285714286,0,1.11022302462516e-16,275,0.785714285714286,0,1.11022302462516e-16,275,0.785714285714286,0,1.11022302462516e-16,275,0.785714285714286,0,1.11022302462516e-16,275,0.785714285714286,0,1.11022302462516e-16,275,0.785714285714286,0,1.11022302462516e-16,275,0.785714285714286,0,1.11022302462516e-16,275,0.785714285714286,0,1.11022302462516e-16,275,0.785714285714286,0,1.11022302462516e-16,275,0.785714285714286,0,1.11022302462516e-16,275,0.785714285714286,0,1.11022302462516e-16,275,0.785714285714286,0,1.11022302462516e-16,275,0.785714285714286,0,1.11022302462516e-16,275,0.785714285714286,0,1.11022302462516e-16,275,0.785714285714286,0,1.11022302462516e-16,275,0.785714285714286,0,1.11022302462516e-16,275,0.785714285714286,0,1.11022302462516e-16,275,0.785714285714286,0,1.11022302462516e-16,275,0.785714285714286,0,1.11022302462516e-16,275,0.785714285714286,0,1.11022302462516e-16
538,19850,775,200,0.0390428211586902,0.0100755667506297,2400,0.120906801007557,16475,0.829974811083123,2400,0.120906801007557,16475,0.829974811083123,2400,0.120906801007557,16475,0.829974811083123,2400,0.120906801007557,16475,0.829974811083123,2400,0.120906801007557,16475,0.829974811083123,2400,0.120906801007557,16475,0.829974811083123,7375,0.371536523929471,11500,0.579345088161209,6200,0.312342569269521,12675,0.638539042821159,5425,0.273299748110831,13450,0.677581863979849,4900,0.246851385390428,13975,0.704030226700252,7350,0.370277078085642,11525,0.580604534005038,3925,0.197732997481108,14950,0.753148614609572,8425,0.424433249370277,10450,0.526448362720403,7625,0.384130982367758,11250,0.566750629722922,7375,0.371536523929471,11500,0.579345088161209,7075,0.356423173803526,11800,0.594458438287154,7650,0.385390428211587,11225,0.565491183879093,6675,0.336272040302267,12200,0.614609571788413,13100,0.659949622166247,5775,0.290931989924433,13200,0.664987405541562,5675,0.285894206549118,13275,0.668765743073048,5600,0.282115869017632,13350,0.672544080604534,5525,0.278337531486146,7300,0.367758186397985,11575,0.583123425692695,13375,0.673803526448363,5500,0.277078085642317
539,30150,10425,525,0.345771144278607,0.0174129353233831,825,0.027363184079602,18375,0.609452736318408,600,0.0199004975124378,18600,0.616915422885572,375,0.0124378109452736,18825,0.624378109452736,350,0.0116086235489221,18850,0.625207296849088,825,0.027363184079602,18375,0.609452736318408,350,0.0116086235489221,18850,0.625207296849088,600,0.0199004975124378,18600,0.616915422885572,450,0.0149253731343284,18750,0.621890547263682,375,0.0124378109452736,18825,0.624378109452736,350,0.0116086235489221,18850,0.625207296849088,1425,0.0472636815920398,17775,0.58955223880597,350,0.0116086235489221,18850,0.625207296849088,2225,0.0737976782752902,16975,0.56301824212272,2250,0.0746268656716418,16950,0.562189054726368,2325,0.0771144278606965,16875,0.559701492537313,2250,0.0746268656716418,16950,0.562189054726368,3750,0.124378109452736,15450,0.512437810945274,2250,0.0746268656716418,16950,0.562189054726368,6400,0.212271973466003,12800,0.424543946932007,6500,0.21558872305141,12700,0.4212271973466,6450,0.213930348258706,12750,0.422885572139304,6525,0.216417910447761,12675,0.420398009950249,7025,0.233001658374793,12175,0.403814262023217,6450,0.213930348258706,12750,0.422885572139304
