"","id","area"
"772426",776719,25
"772427",776720,25
"772428",776721,25
"772429",776722,25
"772430",776723,25
"772431",776724,25
"772432",776725,25
"772433",776726,21.8795678366726
"772434",776727,21.8795678366726
"772435",776728,7.55347779793489
"772436",776729,4.12966621379448
"774825",779118,17.446645065497
"774836",779129,2.98601256393081
"774837",779130,14.6981184418214
"774838",779131,20.2771994809565
"774839",779132,20.2771994809565
"774840",779133,2.36446845730384
"774841",779134,22.5839981505273
"774842",779135,18.6217790185718
"774843",779136,19.1680545795524
"774844",779137,20.3687939094235
"774845",779138,20.3687939094235
"774846",779139,23.1169811817167
"774847",779140,23.9852205380201
"774848",779141,13.3768520041843
"774849",779142,19.1573011897704
"774850",779143,21.4438389872489
"774851",779144,21.4438389872489
"774852",779145,19.4119178186296
"774853",779146,17.9825086285405
"774854",779147,23.0550034429016
"774855",779148,23.1332552986771
"774856",779149,21.5463451968501
"774857",779150,21.5463451968501
"774858",779151,19.6923167107287
"774859",779152,12.5992720738519
"774860",779153,20.2613010588465
"774861",779154,22.1414246386675
"774862",779155,16.1692611614813
"774863",779156,16.1692611614813
"774864",779157,23.3729859324927
"774865",779158,25
"774866",779159,25
"774867",779160,25
"774868",779161,25
"774869",779162,25
"774870",779163,25
"774871",779164,25
"774872",779165,25
"774873",779166,25
"774874",779167,25
"774875",779168,25
"774876",779169,25
"774877",779170,25
"774878",779171,25
"774879",779172,25
"774880",779173,25
"774881",779174,25
"774882",779175,24.9946048158871
"774883",779176,11.6651413577789
"774945",779238,9.82200257325897
"774946",779239,24.2231428801013
"774947",779240,24.9985393507565
"774948",779241,24.9985393507565
"774949",779242,24.9989889557567
"774950",779243,25
"774951",779244,25
"774952",779245,24.9910195867357
"774953",779246,24.729688278237
"774954",779247,24.729688278237
"774955",779248,20.7833768809735
"774956",779249,24.9301139570777
"774957",779250,24.2402720570423
"774958",779251,22.5469895043207
"774959",779252,18.0685832420036
"774960",779253,18.0685832420036
"774961",779254,20.5179094040546
"774962",779255,20.4129081534338
"774963",779256,19.2051662541613
"774964",779257,22.7626333735269
"774965",779258,18.0694112973024
"774966",779259,18.0694112973024
"774967",779260,24.4672230390861
"774968",779261,24.8287775961605
"774969",779262,24.8262572352283
"774970",779263,24.9577853878219
"774971",779264,24.7323097992604
"774972",779265,24.7323097992604
"774973",779266,24.8698991955139
"774974",779267,24.9856159703646
"774975",779268,25
"774976",779269,24.9849913047732
"774977",779270,24.985637168018
"774978",779271,24.985637168018
"774979",779272,25
"774980",779273,25
"774981",779274,25
"774982",779275,25
"774983",779276,25
"774984",779277,25
"774985",779278,25
"774986",779279,25
"774987",779280,25
"774988",779281,25
"774989",779282,25
"774990",779283,25
"774991",779284,25
"774992",779285,25
"774993",779286,25
"774994",779287,25
"774995",779288,25
"774996",779289,25
"774997",779290,25
"774998",779291,25
"774999",779292,25
"775000",779293,24.8859950116477
"775001",779294,14.4998209687147
"775002",779295,14.4998209687147
"775003",779296,6.39943018285246
"777401",781694,24.2736103384784
"777402",781695,24.2736103384784
"777403",781696,17.666036074427
"777404",781697,18.3893234001388
"777405",781698,20.9165917897479
"777406",781699,20.4377986858347
"777407",781700,24.5754810047835
"777408",781701,24.5754810047835
"777409",781702,22.2732289646562
"777410",781703,17.318429623159
"777411",781704,24.2728771767197
"777412",781705,24.3370626420367
"777413",781706,24.6686517610747
"777414",781707,24.6686517610747
"777415",781708,23.1552867535387
"777416",781709,19.5101678778795
"777417",781710,18.3048251255728
"777418",781711,21.1145126567241
"777419",781712,18.7703294811241
"777420",781713,18.7703294811241
"777421",781714,21.9137593807035
"777422",781715,15.8629859095845
"777423",781716,16.1256045878682
"777424",781717,23.5772265773848
"777425",781718,24.9904777480723
"777426",781719,24.9904777480723
"777427",781720,25
"777428",781721,25
"777429",781722,25
"777430",781723,25
"777431",781724,25
"777432",781725,25
"777433",781726,25
"777434",781727,25
"777435",781728,25
"777436",781729,25
"777437",781730,25
"777438",781731,25
"777439",781732,25
"777440",781733,25
"777441",781734,25
"777442",781735,25
"777443",781736,24.5603609027629
"777444",781737,24.5603609027629
"777445",781738,7.94
"777507",781800,8.46456744939371
"777508",781801,24.9059308835416
"777509",781802,24.9993371416672
"777510",781803,25
"777511",781804,25
"777512",781805,25
"777513",781806,24.9998126725574
"777514",781807,24.9992725184642
"777515",781808,24.6438930202711
"777516",781809,24.8603058838595
"777517",781810,24.8603058838595
"777518",781811,22.9900260370495
"777519",781812,23.7001813755936
"777520",781813,24.3909055518447
"777521",781814,24.0648440221441
"777522",781815,19.7880487083476
"777523",781816,19.7880487083476
"777524",781817,13.9329528166057
"777525",781818,20.3872060228912
"777526",781819,24.2809073096099
"777527",781820,24.775924843664
"777528",781821,24.4652330722462
"777529",781822,24.4652330722462
"777530",781823,23.4860839943704
"777531",781824,24.113970449362
"777532",781825,24.4423873622122
"777533",781826,24.8599557810105
"777534",781827,24.9807157473479
"777535",781828,24.9807157473479
"777536",781829,24.9995018743939
"777537",781830,25
"777538",781831,24.9900100697698
"777539",781832,25
"777540",781833,25
"777541",781834,25
"777542",781835,25
"777543",781836,25
"777544",781837,25
"777545",781838,25
"777546",781839,25
"777547",781840,25
"777548",781841,25
"777549",781842,25
"777550",781843,25
"777551",781844,25
"777552",781845,25
"777553",781846,25
"777554",781847,25
"777555",781848,25
"777556",781849,25
"777557",781850,25
"777558",781851,25
"777559",781852,25
"777560",781853,25
"777561",781854,25
"777562",781855,24.8422604897419
"777563",781856,21.8381658802852
"777564",781857,6.70128680390058
"777565",781858,6.70128680390058
"779967",784260,0.512598483190872
"779968",784261,23.8161363316546
"779969",784262,22.1865444995595
"779970",784263,22.1865444995595
"779971",784264,20.3613704398394
"779972",784265,15.7003416763294
"779973",784266,23.8624513751251
"779974",784267,20.0614402598109
"779975",784268,17.8269440589749
"779976",784269,17.8269440589749
"779977",784270,21.0518551991547
"779978",784271,16.3982824291415
"779979",784272,21.6317107527507
"779980",784273,14.0093633833577
"779981",784274,13.7613335693522
"779982",784275,13.7613335693522
"779983",784276,12.6177637684746
"779984",784277,22.7151195123507
"779985",784278,15.7795368830394
"779986",784279,11.0586672974108
"779987",784280,7.6335274695424
"779988",784281,7.6335274695424
"779989",784282,8.00554570204637
"779990",784283,17.3344398681048
"779991",784284,21.3143265271319
"779992",784285,22.7055573110587
"779993",784286,23.1613919924106
"779994",784287,23.1613919924106
"779995",784288,24.9922168099365
"779996",784289,21.8325817185033
"779997",784290,24.4979083527301
"779998",784291,25
"779999",784292,25
"780000",784293,25
"780001",784294,25
"780002",784295,25
"780003",784296,25
"780004",784297,25
"780005",784298,25
"780006",784299,25
"780007",784300,25
"780008",784301,25
"780009",784302,25
"780010",784303,23.2531129135124
"780011",784304,5.89
"780012",784305,5.89
"780074",784367,11.9974148593235
"780075",784368,24.5163675860876
"780076",784369,25
"780077",784370,25
"780078",784371,25
"780079",784372,25
"780080",784373,24.9750116249322
"780081",784374,25
"780082",784375,24.9602259351282
"780083",784376,24.6301777229028
"780084",784377,23.9395724165573
"780085",784378,23.9395724165573
"780086",784379,23.6975817073857
"780087",784380,24.9027780934381
"780088",784381,23.8061978515392
"780089",784382,22.4067111444021
"780090",784383,19.7055023692551
"780091",784384,19.7055023692551
"780092",784385,24.0670740799325
"780093",784386,24.922297579378
"780094",784387,24.8925970744879
"780095",784388,24.4816463602663
"780096",784389,24.4044363285823
"780097",784390,24.4044363285823
"780098",784391,24.4125992533843
"780099",784392,24.8886591198222
"780100",784393,24.9675716982469
"780101",784394,24.9789051635725
"780102",784395,25
"780103",784396,25
"780104",784397,24.9907607008631
"780105",784398,24.9966084927882
"780106",784399,25
"780107",784400,25
"780108",784401,25
"780109",784402,25
"780110",784403,25
"780111",784404,25
"780112",784405,25
"780113",784406,25
"780114",784407,25
"780115",784408,25
"780116",784409,25
"780117",784410,25
"780118",784411,25
"780119",784412,25
"780120",784413,24.9905219881439
"780121",784414,24.9905219881439
"780122",784415,25
"780123",784416,25
"780124",784417,25
"780125",784418,25
"780126",784419,25
"780127",784420,25
"780128",784421,25
"780129",784422,25
"780130",784423,22.9178257978638
"780131",784424,15.7641776057357
"780132",784425,2.00215141760945
"780133",784426,2.00215141760945
"782533",786826,11.1221421472957
"782534",786827,22.4296545726563
"782535",786828,21.9965312562562
"782536",786829,12.1164905395121
"782537",786830,12.1164905395121
"782538",786831,21.4758975679049
"782539",786832,19.7092588451113
"782540",786833,21.2360801575438
"782541",786834,21.3346231691862
"782542",786835,14.6715307633345
"782543",786836,14.6715307633345
"782544",786837,8.14782511595588
"782545",786838,7.24975179799517
"782546",786839,8.073197843452
"782547",786840,15.7929028607195
"782548",786841,22.3421076408925
"782549",786842,22.3421076408925
"782550",786843,18.1506068014746
"782551",786844,16.4297739387254
"782552",786845,7.57354744990908
"782553",786846,2.37372524344527
"782554",786847,6.17547554107893
"782555",786848,6.17547554107893
"782556",786849,16.5398332320748
"782557",786850,20.5872929740585
"782558",786851,19.8660804830382
"782559",786852,24.1792456915614
"782560",786853,22.8381621907711
"782561",786854,22.8381621907711
"782562",786855,23.5934869659201
"782563",786856,25
"782564",786857,25
"782565",786858,25
"782566",786859,25
"782567",786860,25
"782568",786861,25
"782569",786862,25
"782570",786863,25
"782571",786864,25
"782572",786865,25
"782573",786866,25
"782574",786867,25
"782575",786868,25
"782576",786869,21.4794102158428
"782577",786870,4.16
"782639",786932,10.6573290408573
"782640",786933,10.6573290408573
"782641",786934,24.3084058463195
"782642",786935,25
"782643",786936,25
"782644",786937,24.9939946486233
"782645",786938,24.9785689579481
"782646",786939,24.9785689579481
"782647",786940,24.99665994008
"782648",786941,24.882203862136
"782649",786942,24.7616871120498
"782650",786943,22.334764771818
"782651",786944,20.9695562363378
"782652",786945,20.9695562363378
"782653",786946,22.0503301753574
"782654",786947,19.7907468298609
"782655",786948,22.3158260768376
"782656",786949,23.0357065638911
"782657",786950,24.8933264004937
"782658",786951,24.8933264004937
"782659",786952,24.8687014812328
"782660",786953,24.876566197762
"782661",786954,24.8753564557996
"782662",786955,24.6765119714105
"782663",786956,24.5473083021856
"782664",786957,24.5473083021856
"782665",786958,24.7048449249683
"782666",786959,24.7356222538373
"782667",786960,25
"782668",786961,24.8702297768864
"782669",786962,25
"782670",786963,25
"782671",786964,25
"782672",786965,25
"782673",786966,25
"782674",786967,25
"782675",786968,25
"782676",786969,25
"782677",786970,25
"782678",786971,25
"782679",786972,25
"782680",786973,25
"782681",786974,25
"782682",786975,25
"782683",786976,25
"782684",786977,25
"782685",786978,24.9864215548461
"782686",786979,25
"782687",786980,25
"782688",786981,25
"782689",786982,25
"782690",786983,25
"782691",786984,25
"782692",786985,25
"782693",786986,25
"782694",786987,25
"782695",786988,25
"782696",786989,24.6621310483387
"782697",786990,19.0306216490998
"782698",786991,12.4790317498638
"782699",786992,1.53
"782700",786993,1.53
"785082",789377,0.22
"785083",789378,15.9474036812628
"785084",789379,10.9680555223349
"785085",789380,17.4885419559998
"785086",789381,21.6850708923115
"785087",789382,21.6850708923115
"785088",789383,19.5882429403909
"785089",789384,23.6320321358807
"785090",789385,15.3676980121441
"785091",789386,6.21759981423123
"785092",789387,8.1050456760706
"785093",789388,8.1050456760706
"785094",789389,5.87617372211446
"785095",789390,10.651433415183
"785096",789391,17.3035260968454
"785097",789392,11.4735935029451
"785098",789393,12.5294683514538
"785099",789394,12.5294683514538
"785100",789395,10.0991595627456
"785101",789396,3.58192317999874
"785102",789397,7.87903880045711
"785103",789398,10.6845564877087
"785104",789399,18.8291566876454
"785105",789400,18.8291566876454
"785106",789401,15.6695079974547
"785107",789402,20.7717904649282
"785108",789403,19.2047863467892
"785109",789404,23.5787251534886
"785110",789405,24.9913631846379
"785111",789406,24.9913631846379
"785112",789407,25
"785113",789408,25
"785114",789409,25
"785115",789410,25
"785116",789411,25
"785117",789412,25
"785118",789413,25
"785119",789414,25
"785120",789415,25
"785121",789416,25
"785122",789417,25
"785123",789418,25
"785124",789419,25
"785125",789420,19.093882639309
"785188",789483,9.68889495576788
"785189",789484,24.6498138191317
"785190",789485,24.6498138191317
"785191",789486,25
"785192",789487,25
"785193",789488,24.9938755938936
"785194",789489,24.9994352002363
"785195",789490,24.9876940445047
"785196",789491,24.9876940445047
"785197",789492,24.9886036220334
"785198",789493,23.7459692990633
"785199",789494,22.3990710396257
"785200",789495,21.1059033572969
"785201",789496,21.2218328725489
"785202",789497,21.2218328725489
"785203",789498,22.0767152679976
"785204",789499,22.6739718160287
"785205",789500,24.3145678584894
"785206",789501,24.8414088224816
"785207",789502,24.8133286516908
"785208",789503,24.8133286516908
"785209",789504,24.9847686189592
"785210",789505,24.9184133178507
"785211",789506,24.990343784475
"785212",789507,24.5969607643141
"785213",789508,24.5255357605274
"785214",789509,24.5255357605274
"785215",789510,24.7575421646564
"785216",789511,24.9875988600505
"785217",789512,24.934550141225
"785218",789513,25
"785219",789514,24.9921532726551
"785220",789515,24.9921532726551
"785221",789516,25
"785222",789517,25
"785223",789518,25
"785224",789519,25
"785225",789520,25
"785226",789521,25
"785227",789522,25
"785228",789523,25
"785229",789524,25
"785230",789525,25
"785231",789526,25
"785232",789527,25
"785233",789528,25
"785234",789529,25
"785235",789530,25
"785236",789531,25
"785237",789532,25
"785238",789533,25
"785239",789534,25
"785240",789535,25
"785241",789536,25
"785242",789537,25
"785243",789538,25
"785244",789539,25
"785245",789540,25
"785246",789541,23.9861070560093
"785247",789542,13.6655296085486
"785248",789543,10.4134201484203
"787621",791919,15.9474036812628
"787622",791920,10.9680555223349
"787623",791921,17.4885419559998
"787624",791922,21.6850708923115
"787625",791923,21.6850708923115
"787626",791924,19.5882429403909
"787627",791925,23.6320321358807
"787628",791926,15.3676980121441
"787629",791927,6.21759981423123
"787630",791928,8.1050456760706
"787631",791929,8.1050456760706
"787632",791930,5.87617372211446
"787633",791931,10.651433415183
"787634",791932,17.3035260968454
"787635",791933,11.4735935029451
"787636",791934,12.5294683514538
"787637",791935,12.5294683514538
"787638",791936,10.0991595627456
"787639",791937,3.58192317999874
"787640",791938,7.87903880045711
"787641",791939,10.6845564877087
"787642",791940,18.8291566876454
"787643",791941,18.8291566876454
"787644",791942,15.6695079974547
"787645",791943,20.7717904649282
"787646",791944,19.2047863467892
"787647",791945,23.5787251534886
"787648",791946,24.9913631846379
"787649",791947,24.9913631846379
"787650",791948,25
"787651",791949,25
"787652",791950,25
"787653",791951,25
"787654",791952,25
"787655",791953,25
"787656",791954,25
"787657",791955,25
"787658",791956,25
"787659",791957,25
"787660",791958,25
"787661",791959,25
"787662",791960,25
"787663",791961,19.093882639309
"787726",792024,9.68889495576788
"787727",792025,24.6498138191317
"787728",792026,24.6498138191317
"787729",792027,25
"787730",792028,25
"787731",792029,24.9938755938936
"787732",792030,24.9994352002363
"787733",792031,24.9876940445047
"787734",792032,24.9876940445047
"787735",792033,24.9886036220334
"787736",792034,23.7459692990633
"787737",792035,22.3990710396257
"787738",792036,21.1059033572969
"787739",792037,21.2218328725489
"787740",792038,21.2218328725489
"787741",792039,22.0767152679976
"787742",792040,22.6739718160287
"787743",792041,24.3145678584894
"787744",792042,24.8414088224816
"787745",792043,24.8133286516908
"787746",792044,24.8133286516908
"787747",792045,24.9847686189592
"787748",792046,24.9184133178507
"787749",792047,24.990343784475
"787750",792048,24.5969607643141
"787751",792049,24.5255357605274
"787752",792050,24.5255357605274
"787753",792051,24.7575421646564
"787754",792052,24.9875988600505
"787755",792053,24.934550141225
"787756",792054,25
"787757",792055,24.9921532726551
"787758",792056,24.9921532726551
"787759",792057,25
"787760",792058,25
"787761",792059,25
"787762",792060,25
"787763",792061,25
"787764",792062,25
"787765",792063,25
"787766",792064,25
"787767",792065,25
"787768",792066,25
"787769",792067,25
"787770",792068,25
"787771",792069,25
"787772",792070,25
"787773",792071,25
"787774",792072,25
"787775",792073,25
"787776",792074,25
"787777",792075,25
"787778",792076,25
"787779",792077,25
"787780",792078,25
"787781",792079,25
"787782",792080,25
"787783",792081,25
"787784",792082,23.9861070560093
"787785",792083,13.6655296085486
"787786",792084,10.4134201484203
"790159",794460,11.2003601939401
"790160",794461,14.8649186013347
"790161",794462,21.1149368831099
"790162",794463,17.8570064812088
"790163",794464,20.4658498680448
"790164",794465,20.4658498680448
"790165",794466,21.0908040373502
"790166",794467,8.92852374265041
"790167",794468,13.1958684205612
"790168",794469,12.0124625212626
"790169",794470,6.40621771183534
"790170",794471,6.40621771183534
"790171",794472,6.27868071391918
"790172",794473,3.16997023857994
"790173",794474,1.4709673363237
"790174",794475,2.0170466910672
"790175",794476,0.78105499105969
"790176",794477,0.78105499105969
"790177",794478,15.5674295187461
"790178",794479,13.6845955135674
"790179",794480,16.2594658969029
"790180",794481,18.7353901562943
"790181",794482,18.1343985122874
"790182",794483,18.1343985122874
"790183",794484,16.4195233444961
"790184",794485,23.9185531590359
"790185",794486,24.9362264873413
"790186",794487,25
"790187",794488,25
"790188",794489,25
"790189",794490,25
"790190",794491,25
"790191",794492,25
"790192",794493,25
"790193",794494,24.9994366963932
"790194",794495,24.9994366963932
"790195",794496,24.9985377432813
"790196",794497,25
"790197",794498,25
"790198",794499,25
"790199",794500,25
"790200",794501,25
"790201",794502,14.2102720091039
"790264",794565,10.0321653924733
"790265",794566,24.8703206467191
"790266",794567,25
"790267",794568,25
"790268",794569,25
"790269",794570,25
"790270",794571,25
"790271",794572,24.9972303685166
"790272",794573,24.9946538392443
"790273",794574,24.9946538392443
"790274",794575,23.9668437164387
"790275",794576,24.1846851284417
"790276",794577,24.6835007407381
"790277",794578,20.9662742660371
"790278",794579,16.5829868683099
"790279",794580,16.5829868683099
"790280",794581,22.8029455061717
"790281",794582,22.5404287850642
"790282",794583,24.3741073540214
"790283",794584,24.8318024497981
"790284",794585,24.9792421163836
"790285",794586,24.9792421163836
"790286",794587,24.9857753347587
"790287",794588,24.9102001041487
"790288",794589,24.8205735217757
"790289",794590,24.5654789604239
"790290",794591,24.7337340113648
"790291",794592,24.7337340113648
"790292",794593,25
"790293",794594,24.9872286184315
"790294",794595,24.980836914169
"790295",794596,24.9893807867603
"790296",794597,24.9860523029689
"790297",794598,24.9860523029689
"790298",794599,25
"790299",794600,25
"790300",794601,25
"790301",794602,25
"790302",794603,25
"790303",794604,25
"790304",794605,25
"790305",794606,25
"790306",794607,25
"790307",794608,25
"790308",794609,25
"790309",794610,25
"790310",794611,25
"790311",794612,25
"790312",794613,25
"790313",794614,25
"790314",794615,25
"790315",794616,25
"790316",794617,25
"790317",794618,25
"790318",794619,25
"790319",794620,25
"790320",794621,25
"790321",794622,25
"790322",794623,25
"790323",794624,21.1563476878913
"790324",794625,7.84296648972232
"790325",794626,5.53144017348464
"792704",797010,15.606921402484
"792705",797011,22.2305072522882
"792706",797012,18.5552198599661
"792707",797013,19.7150534861478
"792708",797014,17.7518716381418
"792709",797015,17.7518716381418
"792710",797016,17.3444251789892
"792711",797017,7.69530248980925
"792712",797018,0.815079790137323
"792713",797019,0.272930892500703
"792714",797020,0.272930892500703
"792715",797021,0.182939770488443
"792716",797022,0.50532338447959
"792717",797023,0.80442131907913
"792718",797024,8.64938838662987
"792719",797025,24.6595778002481
"792720",797026,24.6595778002481
"792721",797027,9.68607141625341
"792722",797028,16.5956409058835
"792723",797029,19.0051788737922
"792724",797030,24.1391131165694
"792725",797031,24.3199779442187
"792726",797032,24.3199779442187
"792727",797033,24.9403468619741
"792728",797034,25
"792729",797035,25
"792730",797036,25
"792731",797037,25
"792732",797038,25
"792733",797039,25
"792734",797040,25
"792735",797041,25
"792736",797042,24.9743024185404
"792737",797043,25
"792738",797044,25
"792739",797045,25
"792740",797046,25
"792741",797047,25
"792742",797048,25
"792743",797049,9.49811506199584
"792744",797050,9.49811506199584
"792807",797113,10.1545763257877
"792808",797114,24.8211257992748
"792809",797115,25
"792810",797116,25
"792811",797117,25
"792812",797118,25
"792813",797119,25
"792814",797120,24.9900500140455
"792815",797121,24.9966339560292
"792816",797122,24.946777889583
"792817",797123,24.946777889583
"792818",797124,24.9773238014933
"792819",797125,21.334815312084
"792820",797126,3.50644815136433
"792821",797127,20.9895024573016
"792822",797128,15.9996559218329
"792823",797129,15.9996559218329
"792824",797130,17.6592107741072
"792825",797131,24.7748065750965
"792826",797132,24.8104347150438
"792827",797133,24.948347609688
"792828",797134,24.9977694115634
"792829",797135,24.9977694115634
"792830",797136,24.9906699977161
"792831",797137,24.9871984121679
"792832",797138,24.6243792070594
"792833",797139,24.9528472257738
"792834",797140,24.9420400329064
"792835",797141,24.9420400329064
"792836",797142,24.9755949293897
"792837",797143,24.9755736425318
"792838",797144,24.858403773389
"792839",797145,25
"792840",797146,25
"792841",797147,25
"792842",797148,25
"792843",797149,25
"792844",797150,25
"792845",797151,25
"792846",797152,25
"792847",797153,25
"792848",797154,25
"792849",797155,25
"792850",797156,25
"792851",797157,25
"792852",797158,25
"792853",797159,25
"792854",797160,25
"792855",797161,25
"792856",797162,25
"792857",797163,25
"792858",797164,25
"792859",797165,25
"792860",797166,25
"792861",797167,25
"792862",797168,25
"792863",797169,25
"792864",797170,25
"792865",797171,25
"792866",797172,24.8722376292381
"792867",797173,16.3411860339882
"792868",797174,10.9218742434406
"795259",799573,5.11128364188065
"795260",799574,20.1647526767588
"795261",799575,9.21080035103514
"795262",799576,21.7528138408867
"795263",799577,9.58076201886175
"795264",799578,15.7160226195241
"795265",799579,15.7160226195241
"795266",799580,14.0358713298248
"795267",799581,9.17530427528273
"795268",799582,4.24060861241079
"795269",799583,2.65599041819948
"795270",799584,1.06797824107766
"795271",799585,1.06797824107766
"795272",799586,0.13140167242345
"795273",799587,9.08218110087623
"795274",799588,18.4628904666906
"795275",799589,23.1279398508047
"795276",799590,15.8027434507957
"795277",799591,15.8027434507957
"795278",799592,14.2354567492149
"795279",799593,17.908168915959
"795280",799594,15.3320012763932
"795281",799595,21.2816632479288
"795282",799596,25
"795283",799597,25
"795284",799598,25
"795285",799599,25
"795286",799600,25
"795287",799601,25
"795288",799602,25
"795289",799603,25
"795290",799604,25
"795291",799605,24.9988773088923
"795292",799606,25
"795293",799607,25
"795294",799608,25
"795295",799609,25
"795296",799610,25
"795297",799611,25
"795298",799612,19.9434731070237
"795363",799677,11.2085317758222
"795364",799678,24.9515459498338
"795365",799679,25
"795366",799680,25
"795367",799681,25
"795368",799682,25
"795369",799683,24.9987072280077
"795370",799684,25
"795371",799685,24.9967445816571
"795372",799686,24.9943744286134
"795373",799687,24.9640647580786
"795374",799688,24.9640647580786
"795375",799689,20.487268474492
"795376",799690,19.270380783525
"795377",799691,22.9425603691738
"795378",799692,22.6265807941474
"795379",799693,24.0894068337125
"795380",799694,24.0894068337125
"795381",799695,24.8940845643497
"795382",799696,24.2239338033368
"795383",799697,24.9919637877678
"795384",799698,24.9959800838199
"795385",799699,24.9995864076614
"795386",799700,24.9995864076614
"795387",799701,24.9628355322354
"795388",799702,24.3693599704028
"795389",799703,24.9237863979133
"795390",799704,24.9763466545967
"795391",799705,24.9740431933608
"795392",799706,24.9740431933608
"795393",799707,24.9554908823529
"795394",799708,24.7817061851931
"795395",799709,25
"795396",799710,25
"795397",799711,25
"795398",799712,25
"795399",799713,25
"795400",799714,25
"795401",799715,25
"795402",799716,25
"795403",799717,25
"795404",799718,25
"795405",799719,25
"795406",799720,25
"795407",799721,25
"795408",799722,25
"795409",799723,25
"795410",799724,25
"795411",799725,25
"795412",799726,25
"795413",799727,25
"795414",799728,25
"795415",799729,25
"795416",799730,25
"795417",799731,25
"795418",799732,25
"795419",799733,25
"795420",799734,25
"795421",799735,24.9124832494736
"795422",799736,24.9124832494736
"795423",799737,22.8529223354906
"795424",799738,11.2619929155638
"797825",802149,11.3595114519269
"797826",802150,19.4873766194392
"797827",802151,19.2338548095447
"797828",802152,18.2027483424324
"797829",802153,13.9749443469369
"797830",802154,8.68612495433427
"797831",802155,8.68612495433427
"797832",802156,6.37640966523226
"797833",802157,1.97472277291777
"797834",802158,0.974756610705487
"797835",802159,0.271321010047345
"797836",802160,0.696785876743248
"797837",802161,0.696785876743248
"797838",802162,11.1653092743056
"797839",802163,24.1725669684562
"797840",802164,21.3133889763218
"797841",802165,11.2574652108005
"797842",802166,14.6494284025852
"797843",802167,14.6494284025852
"797844",802168,22.9927386698131
"797845",802169,22.3596049550599
"797846",802170,24.3949070972573
"797847",802171,25
"797848",802172,25
"797849",802173,25
"797850",802174,25
"797851",802175,25
"797852",802176,25
"797853",802177,25
"797854",802178,25
"797855",802179,25
"797856",802180,24.8886559957002
"797857",802181,24.8636829739887
"797858",802182,25
"797859",802183,25
"797860",802184,25
"797861",802185,25
"797862",802186,24.9670118045798
"797863",802187,4.95360711682072
"797927",802251,13.73629246182
"797928",802252,13.73629246182
"797929",802253,24.9852354073939
"797930",802254,24.9633970195382
"797931",802255,25
"797932",802256,25
"797933",802257,25
"797934",802258,25
"797935",802259,25
"797936",802260,24.9950027941557
"797937",802261,24.9907821928397
"797938",802262,24.8021533811474
"797939",802263,21.6826706912955
"797940",802264,21.6826706912955
"797941",802265,24.5563970207924
"797942",802266,24.1421867247416
"797943",802267,19.9772560350897
"797944",802268,23.0346245509686
"797945",802269,24.8377048346476
"797946",802270,24.8377048346476
"797947",802271,24.8377847582688
"797948",802272,24.9849169479691
"797949",802273,24.7919447022445
"797950",802274,24.8896647491379
"797951",802275,24.915667766431
"797952",802276,24.915667766431
"797953",802277,24.6125761454982
"797954",802278,24.8577560044364
"797955",802279,24.9953439791287
"797956",802280,24.9784870561086
"797957",802281,24.8443181394748
"797958",802282,24.8443181394748
"797959",802283,24.9656682709084
"797960",802284,25
"797961",802285,25
"797962",802286,25
"797963",802287,25
"797964",802288,25
"797965",802289,25
"797966",802290,25
"797967",802291,25
"797968",802292,25
"797969",802293,25
"797970",802294,25
"797971",802295,25
"797972",802296,25
"797973",802297,25
"797974",802298,25
"797975",802299,25
"797976",802300,25
"797977",802301,25
"797978",802302,25
"797979",802303,25
"797980",802304,25
"797981",802305,25
"797982",802306,25
"797983",802307,25
"797984",802308,25
"797985",802309,25
"797986",802310,25
"797987",802311,23.7826044858694
"797988",802312,23.7826044858694
"797989",802313,18.7751211136658
"797990",802314,6.52522458489355
"800395",804731,15.8466138528643
"800396",804732,15.8466138528643
"800397",804733,17.4757035254991
"800398",804734,14.9466153765826
"800399",804735,16.9255661530053
"800400",804736,11.6253608831884
"800401",804737,1.68783597686706
"800402",804738,1.68783597686706
"800403",804739,0.735446913498446
"800404",804740,0.0247820470990476
"800405",804741,0.0118095280065492
"800406",804742,0.710028219514832
"800407",804743,12.9758864577056
"800408",804744,12.9758864577056
"800409",804745,20.7028450234815
"800410",804746,21.2399844538574
"800411",804747,18.0252582162111
"800412",804748,21.9657308643454
"800413",804749,21.7129775188407
"800414",804750,21.7129775188407
"800415",804751,24.3949980083309
"800416",804752,24.4660578969333
"800417",804753,24.9130603319789
"800418",804754,25
"800419",804755,25
"800420",804756,25
"800421",804757,25
"800422",804758,25
"800423",804759,25
"800424",804760,25
"800425",804761,24.1414876122658
"800426",804762,24.1414876122658
"800427",804763,25
"800428",804764,25
"800429",804765,25
"800430",804766,24.9962701588793
"800431",804767,14.2337415411415
"800432",804768,14.2337415411415
"800433",804769,4.29253158626781
"800497",804833,16.1484317047225
"800498",804834,24.9812646339888
"800499",804835,24.9812646339888
"800500",804836,25
"800501",804837,24.9893304862821
"800502",804838,25
"800503",804839,25
"800504",804840,25
"800505",804841,25
"800506",804842,25
"800507",804843,24.9653899583112
"800508",804844,25
"800509",804845,24.9681685269361
"800510",804846,24.9510757988896
"800511",804847,24.9510757988896
"800512",804848,23.7671770864743
"800513",804849,21.1699571141681
"800514",804850,24.1977353820987
"800515",804851,23.9322282506857
"800516",804852,24.9993156230574
"800517",804853,24.9993156230574
