"X","scientific.name","area","target","category","sp.file","taxa","InPA","OutPA","prop","rijid","originalname"
3330,"Urosticte benjamini",6856.19442187387,4704.71707470501,"LC","E:/Priority program/WJY/AOH/Species_table/bird_merge/Urosticte benjamini.csv","bird",1720.58356964672,5135.61085222715,0.581110029211295,303330,"Urosticte benjamini"
3331,"Urosticte ruficrissa",15466.9718709937,8562.35859178306,"LC","E:/Priority program/WJY/AOH/Species_table/bird_merge/Urosticte ruficrissa.csv","bird",8712.6859000731,6754.28597092056,-0.0223571217056559,303331,"Urosticte ruficrissa"
3332,"Ocreatus underwoodii",196844.513354495,27354.4397268489,"LC","E:/Priority program/WJY/AOH/Species_table/bird_merge/Ocreatus underwoodii.csv","bird",71006.5646681966,125837.948686299,-0.346901149900268,303332,"Ocreatus underwoodii"
3333,"Lesbia victoriae",106563.635391417,25468.0076659191,"LC","E:/Priority program/WJY/AOH/Species_table/bird_merge/Lesbia victoriae.csv","bird",24492.9982263222,82070.637165095,0.011880102351651,303333,"Lesbia victoriae"
3334,"Lesbia nuna",145750.446748634,27393.6918545938,"LC","E:/Priority program/WJY/AOH/Species_table/bird_merge/Lesbia nuna.csv","bird",37744.0900003479,108006.356748286,-0.0958372682999093,303334,"Lesbia nuna"
3335,"Sappho sparganurus",82014.0239236979,23101.3326192321,"LC","E:/Priority program/WJY/AOH/Species_table/bird_merge/Sappho sparganurus.csv","bird",17910.2935213639,64103.730402334,0.0809790493424645,303335,"Sappho sparganurus"
3336,"Polyonymus caroli",23497.944284652,11406.4219624243,"LC","E:/Priority program/WJY/AOH/Species_table/bird_merge/Polyonymus caroli.csv","bird",1699.88538896352,21798.0588956885,0.445270208275989,303336,"Polyonymus caroli"
3337,"Ramphomicron microrhynchum",103193.993729633,25203.1612646463,"LC","E:/Priority program/WJY/AOH/Species_table/bird_merge/Ramphomicron microrhynchum.csv","bird",26751.9476305421,76442.0460990907,-0.0202637293634389,303337,"Ramphomicron microrhynchum"
3338,"Ramphomicron dorsale",1635.06413271192,1504.02300151789,"EN","E:/Priority program/WJY/AOH/Species_table/bird_merge/Ramphomicron dorsale.csv","bird",1485.96920058185,149.094932130066,0.120805369127517,303338,"Ramphomicron dorsale"
3339,"Metallura williami",33932.402593763,14439.1342425165,"LC","E:/Priority program/WJY/AOH/Species_table/bird_merge/Metallura williami.csv","bird",15492.4115140312,18439.9910797318,-0.0571614512717609,303339,"Metallura williami"
3340,"Metallura baroni",1051.6596123159,1043.0252287327,"EN","E:/Priority program/WJY/AOH/Species_table/bird_merge/Metallura baroni.csv","bird",396.423028725632,655.23658359027,0.986259541984733,303340,"Metallura baroni"
3341,"Metallura odomae",1940.6246477048,1730.89971375773,"LC","E:/Priority program/WJY/AOH/Species_table/bird_merge/Metallura odomae.csv","bird",1087.46596689651,853.158680808282,0.753810082063306,303341,"Metallura odomae"
3342,"Metallura theresiae",6383.52646391507,4454.69862553336,"LC","E:/Priority program/WJY/AOH/Species_table/bird_merge/Metallura theresiae.csv","bird",2993.63402832709,3389.89243558798,0.431100619651815,303342,"Metallura theresiae"
3343,"Metallura eupogon",13547.672908829,7792.43322752882,"LC","E:/Priority program/WJY/AOH/Species_table/bird_merge/Metallura eupogon.csv","bird",926.327477447005,12621.345431382,0.544013945012281,303343,"Metallura eupogon"
3344,"Metallura aeneocauda",14844.9449409276,8317.33471916553,"LC","E:/Priority program/WJY/AOH/Species_table/bird_merge/Metallura aeneocauda.csv","bird",6692.13999580041,8152.80494512719,0.199337585868499,303344,"Metallura aeneocauda"
3345,"Metallura phoebe",22072.9562966705,10939.7850547065,"LC","E:/Priority program/WJY/AOH/Species_table/bird_merge/Metallura phoebe.csv","bird",3251.57836648246,18821.377930188,0.40847988948515,303345,"Metallura phoebe"
3346,"Metallura tyrianthina",319573.434026483,31957.3434026483,"LC","E:/Priority program/WJY/AOH/Species_table/bird_merge/Metallura tyrianthina.csv","bird",90968.8683857745,228604.565640709,-0.25814071494812,303346,"Metallura tyrianthina"
3347,"Metallura iracunda",196.887710025272,196.887710025272,"EN","E:/Priority program/WJY/AOH/Species_table/bird_merge/Metallura iracunda.csv","bird",146.573403559014,50.3143064662582,1,303347,"Metallura iracunda"
3348,"Chalcostigma ruficeps",46987.4518594536,17501.3297657632,"LC","E:/Priority program/WJY/AOH/Species_table/bird_merge/Chalcostigma ruficeps.csv","bird",20281.3861592453,26706.0657002083,-0.104133902493822,303348,"Chalcostigma ruficeps"
3349,"Chalcostigma olivaceum",47907.3390382728,17692.5582862757,"LC","E:/Priority program/WJY/AOH/Species_table/bird_merge/Chalcostigma olivaceum.csv","bird",7198.30456519881,40709.034473074,0.257780834704856,303349,"Chalcostigma olivaceum"
3350,"Chalcostigma stanleyi",45533.7177905965,17193.1152452234,"LC","E:/Priority program/WJY/AOH/Species_table/bird_merge/Chalcostigma stanleyi.csv","bird",10886.2522696431,34647.4655209534,0.182007100181834,303350,"Chalcostigma stanleyi"
3351,"Chalcostigma heteropogon",7150.24152801721,4857.54885408932,"LC","E:/Priority program/WJY/AOH/Species_table/bird_merge/Chalcostigma heteropogon.csv","bird",2492.21042524744,4658.03110276978,0.507728638900816,303351,"Chalcostigma heteropogon"
3352,"Chalcostigma herrani",43083.2640020185,16656.3251767353,"LC","E:/Priority program/WJY/AOH/Species_table/bird_merge/Chalcostigma herrani.csv","bird",16129.7219797871,26953.5420222314,0.0195154528252885,303352,"Chalcostigma herrani"
3353,"Opisthoprora euryptera",12996.7829235951,7563.51327923022,"LC","E:/Priority program/WJY/AOH/Species_table/bird_merge/Opisthoprora euryptera.csv","bird",7168.38137107862,5828.40155251647,0.0677762525737817,303353,"Opisthoprora euryptera"
3354,"Taphrolesbia griseiventris",198.067955723554,198.067955723554,"EN","E:/Priority program/WJY/AOH/Species_table/bird_merge/Taphrolesbia griseiventris.csv","bird",24.8000953699672,173.267860353587,1,303354,"Taphrolesbia griseiventris"
3355,"Aglaiocercus coelestis",13136.3526114722,7621.86461517368,"LC","E:/Priority program/WJY/AOH/Species_table/bird_merge/Aglaiocercus coelestis.csv","bird",4552.27979852444,8584.07281294778,0.357525629077353,303355,"Aglaiocercus coelestis"
