"X","scientific.name","area","target","category","sp.file","taxa","InPA","OutPA","prop","rijid","originalname"
1,"Heosemys annandalii",292831.529405779,29283.1529405779,"CR","E:/Priority program/WJY/AOH/Species_table/reptile/Heosemys annandalii.csv","reptile",75160.2788353887,217671.25057039,-0.21076762637191,200001,"Heosemys annandalii"
2,"Lamprolepis vyneri",88312.248738934,23810.3277159227,"LC","E:/Priority program/WJY/AOH/Species_table/reptile/Lamprolepis vyneri.csv","reptile",23458.1189419231,64854.129797011,0.00542757578561076,200002,"Lamprolepis vyneri"
3,"Cyrtodactylus durio",43.9513866949462,43.9513866949462,"DD","E:/Priority program/WJY/AOH/Species_table/reptile/Cyrtodactylus durio.csv","reptile",20.7268521590359,23.2245345359102,1,200003,"Cyrtodactylus durio"
4,"Cyrtodactylus elok",5103.99873196484,3747.89427616572,"LC","E:/Priority program/WJY/AOH/Species_table/reptile/Cyrtodactylus elok.csv","reptile",1649.84286418531,3454.15586777954,0.607411696583671,200004,"Cyrtodactylus elok"
5,"Cyrtodactylus guakanthanensis",0,0,"CR","E:/Priority program/WJY/AOH/Species_table/reptile/Cyrtodactylus guakanthanensis.csv","reptile",0,0,NA,200005,"Cyrtodactylus guakanthanensis"
6,"Cyrtodactylus ingeri",5966.30211812117,4229.27674391428,"LC","E:/Priority program/WJY/AOH/Species_table/reptile/Cyrtodactylus ingeri.csv","reptile",2587.76126235529,3378.54085576588,0.485790408525755,200006,"Cyrtodactylus ingeri"
7,"Cyrtodactylus jarakensis",0,0,"CR","E:/Priority program/WJY/AOH/Species_table/reptile/Cyrtodactylus jarakensis.csv","reptile",0,0,NA,200007,"Cyrtodactylus jarakensis"
8,"Cyrtodactylus jelawangensis",0,0,"DD","E:/Priority program/WJY/AOH/Species_table/reptile/Cyrtodactylus jelawangensis.csv","reptile",0,0,NA,200008,"Cyrtodactylus jelawangensis"
9,"Cyrtodactylus langkawiensis",0,0,"LC","E:/Priority program/WJY/AOH/Species_table/reptile/Cyrtodactylus langkawiensis.csv","reptile",0,0,NA,200009,"Cyrtodactylus langkawiensis"
10,"Cyrtodactylus leegrismeri",0,0,"LC","E:/Priority program/WJY/AOH/Species_table/reptile/Cyrtodactylus leegrismeri.csv","reptile",0,0,NA,200010,"Cyrtodactylus leegrismeri"
11,"Cyrtodactylus macrotuberculatus",5104.34126069799,3748.0899627211,"LC","E:/Priority program/WJY/AOH/Species_table/reptile/Cyrtodactylus macrotuberculatus.csv","reptile",2232.24660433931,2872.09465635868,0.527506963788301,200011,"Cyrtodactylus macrotuberculatus"
12,"Cyrtodactylus malayanus",617269.244365647,61726.9244365647,"LC","E:/Priority program/WJY/AOH/Species_table/reptile/Cyrtodactylus malayanus.csv","reptile",99384.6252296705,517884.619135977,-0.0727151253948761,200012,"Cyrtodactylus malayanus"
13,"Cyrtodactylus matsuii",773.434151309002,773.434151309002,"LC","E:/Priority program/WJY/AOH/Species_table/reptile/Cyrtodactylus matsuii.csv","reptile",677.864017394343,95.570133914659,1,200013,"Cyrtodactylus matsuii"
14,"Cyrtodactylus metropolis",0,0,"LC","E:/Priority program/WJY/AOH/Species_table/reptile/Cyrtodactylus metropolis.csv","reptile",0,0,NA,200014,"Cyrtodactylus metropolis"
15,"Cyrtodactylus pantiensis",146.430968369355,146.430968369355,"VU","E:/Priority program/WJY/AOH/Species_table/reptile/Cyrtodactylus pantiensis.csv","reptile",32.6099938504573,113.820974518897,1,200015,"Cyrtodactylus pantiensis"
16,"Cyrtodactylus payacola",19.4315450621938,19.4315450621938,"DD","E:/Priority program/WJY/AOH/Species_table/reptile/Cyrtodactylus payacola.csv","reptile",0,19.4315450621938,1,200016,"Cyrtodactylus payacola"
17,"Cyrtodactylus peguensis",24574.709470957,11749.6332291055,"LC","E:/Priority program/WJY/AOH/Species_table/reptile/Cyrtodactylus peguensis.csv","reptile",15408.6298318397,9166.07963911729,-0.399192668557713,200017,"Cyrtodactylus peguensis"
18,"Cyrtodactylus pubisulcus",97900.5936665517,24750.6574464619,"LC","E:/Priority program/WJY/AOH/Species_table/reptile/Cyrtodactylus pubisulcus.csv","reptile",15583.9193130793,82316.6743534725,0.11135137761796,200018,"Cyrtodactylus pubisulcus"
19,"Cyrtodactylus pulchellus",138.729327776194,138.729327776194,"EN","E:/Priority program/WJY/AOH/Species_table/reptile/Cyrtodactylus pulchellus.csv","reptile",0,138.729327776194,1,200019,"Cyrtodactylus pulchellus"
20,"Cyrtodactylus semenanjungensis",2772.46870252135,2311.63543085338,"NT","E:/Priority program/WJY/AOH/Species_table/reptile/Cyrtodactylus semenanjungensis.csv","reptile",364.896830106765,2407.57187241459,0.808475280432073,200020,"Cyrtodactylus semenanjungensis"
21,"Cyrtodactylus sharkari",0,0,"VU","E:/Priority program/WJY/AOH/Species_table/reptile/Cyrtodactylus sharkari.csv","reptile",0,0,NA,200021,"Cyrtodactylus sharkari"
22,"Cyrtodactylus tebuensis",0,0,"LC","E:/Priority program/WJY/AOH/Species_table/reptile/Cyrtodactylus tebuensis.csv","reptile",0,0,NA,200022,"Cyrtodactylus tebuensis"
23,"Cyrtodactylus timur",0,0,"LC","E:/Priority program/WJY/AOH/Species_table/reptile/Cyrtodactylus timur.csv","reptile",0,0,NA,200023,"Cyrtodactylus timur"
24,"Cyrtodactylus trilatofasciatus",900.959997423303,900.959997423303,"EN","E:/Priority program/WJY/AOH/Species_table/reptile/Cyrtodactylus trilatofasciatus.csv","reptile",798.328726503794,102.631270919509,1,200024,"Cyrtodactylus trilatofasciatus"
25,"Cyrtodactylus yoshii",23821.6355633716,11510.4253340159,"LC","E:/Priority program/WJY/AOH/Species_table/reptile/Cyrtodactylus yoshii.csv","reptile",9057.97150901235,14763.6640543592,0.166090902933008,200025,"Cyrtodactylus yoshii"
26,"Hemiphyllodactylus bintik",0,0,"LC","E:/Priority program/WJY/AOH/Species_table/reptile/Hemiphyllodactylus bintik.csv","reptile",0,0,NA,200026,"Hemiphyllodactylus bintik"
27,"Hemiphyllodactylus banaensis",244.127358019086,244.127358019086,"LC","E:/Priority program/WJY/AOH/Species_table/reptile/Hemiphyllodactylus banaensis.csv","reptile",68.2193835825938,175.907974436492,1,200027,"Hemiphyllodactylus banaensis"
28,"Hemiphyllodactylus changningensis",0,0,"LC","E:/Priority program/WJY/AOH/Species_table/reptile/Hemiphyllodactylus changningensis.csv","reptile",0,0,NA,200028,"Hemiphyllodactylus changningensis"
29,"Hemiphyllodactylus chiangmaiensis",0,0,"LC","E:/Priority program/WJY/AOH/Species_table/reptile/Hemiphyllodactylus chiangmaiensis.csv","reptile",0,0,NA,200029,"Hemiphyllodactylus chiangmaiensis"
30,"Hemiphyllodactylus cicak",7.51129953276686,7.51129953276686,"VU","E:/Priority program/WJY/AOH/Species_table/reptile/Hemiphyllodactylus cicak.csv","reptile",0,7.51129953276686,1,200030,"Hemiphyllodactylus cicak"
31,"Hemiphyllodactylus harterti",13.7622058080165,13.7622058080165,"NT","E:/Priority program/WJY/AOH/Species_table/reptile/Hemiphyllodactylus harterti.csv","reptile",13.7622058080166,0,-Inf,200031,"Hemiphyllodactylus harterti"
32,"Hemiphyllodactylus huishuiensis",0,0,"DD","E:/Priority program/WJY/AOH/Species_table/reptile/Hemiphyllodactylus huishuiensis.csv","reptile",0,0,NA,200032,"Hemiphyllodactylus huishuiensis"
33,"Hemiphyllodactylus kiziriani",6.28261700920157,6.28261700920157,"LC","E:/Priority program/WJY/AOH/Species_table/reptile/Hemiphyllodactylus kiziriani.csv","reptile",0,6.28261700920157,1,200033,"Hemiphyllodactylus kiziriani"
34,"Hemiphyllodactylus larutensis",0,0,"DD","E:/Priority program/WJY/AOH/Species_table/reptile/Hemiphyllodactylus larutensis.csv","reptile",0,0,NA,200034,"Hemiphyllodactylus larutensis"
35,"Hemiphyllodactylus tehtarik",0,0,"LC","E:/Priority program/WJY/AOH/Species_table/reptile/Hemiphyllodactylus tehtarik.csv","reptile",0,0,NA,200035,"Hemiphyllodactylus tehtarik"
36,"Hemiphyllodactylus titiwangsaensis",50.3881296291372,50.3881296291372,"EN","E:/Priority program/WJY/AOH/Species_table/reptile/Hemiphyllodactylus titiwangsaensis.csv","reptile",50.3881296291372,0,NA,200036,"Hemiphyllodactylus titiwangsaensis"
37,"Hemiphyllodactylus yunnanensis",361782.075139869,36178.2075139869,"LC","E:/Priority program/WJY/AOH/Species_table/reptile/Hemiphyllodactylus yunnanensis.csv","reptile",56567.2902694962,305214.784870373,-0.0668055855891276,200037,"Hemiphyllodactylus yunnanensis"
38,"Hemiphyllodactylus zugi",9.2019763863137,9.2019763863137,"DD","E:/Priority program/WJY/AOH/Species_table/reptile/Hemiphyllodactylus zugi.csv","reptile",0,9.2019763863137,1,200038,"Hemiphyllodactylus zugi"
39,"Gekko browni",55737.6854359875,19208.9693291954,"LC","E:/Priority program/WJY/AOH/Species_table/reptile/Gekko browni.csv","reptile",12252.3745612132,43485.3108747743,0.159963205703116,200039,"Gekko browni"
40,"Gekko sorok",36.4408994798501,36.4408994798501,"DD","E:/Priority program/WJY/AOH/Species_table/reptile/Gekko sorok.csv","reptile",36.4408994798501,0,NA,200040,"Gekko sorok"
41,"Gekko bannaense",0,0,"DD","E:/Priority program/WJY/AOH/Species_table/reptile/Gekko bannaense.csv","reptile",0,0,NA,200041,"Gekko bannaense"
42,"Gekko kaengkrachanense",9.85180336462299,9.85180336462299,"LC","E:/Priority program/WJY/AOH/Species_table/reptile/Gekko kaengkrachanense.csv","reptile",9.85180336462299,0,NA,200042,"Gekko kaengkrachanense"
43,"Gekko rhacophorus",222.099656134462,222.099656134462,"DD","E:/Priority program/WJY/AOH/Species_table/reptile/Gekko rhacophorus.csv","reptile",89.4147581149675,132.684898019494,1,200043,"Gekko rhacophorus"
44,"Gekko trinotaterra",100895.053969775,25012.211701253,"LC","E:/Priority program/WJY/AOH/Species_table/reptile/Gekko trinotaterra.csv","reptile",60606.2316628622,40288.8223069124,-0.883513701350278,200044,"Gekko trinotaterra"
45,"Lerista vanderduysi",16.3716209927963,16.3716209927963,"NT","E:/Priority program/WJY/AOH/Species_table/reptile/Lerista vanderduysi.csv","reptile",6.17794867666376,10.1936723161326,1,200045,"Lerista vanderduysi"
46,"Lerista hobsoni",11023.1666098324,6710.89646290681,"NT","E:/Priority program/WJY/AOH/Species_table/reptile/Lerista hobsoni.csv","reptile",1382.9531435961,9640.21346623627,0.552593360995851,200046,"Lerista hobsoni"
47,"Takydromus formosanus",3874.66150389085,3019.22473117572,"LC","E:/Priority program/WJY/AOH/Species_table/reptile/Takydromus formosanus.csv","reptile",117.16732813399,3757.49417575686,0.772424807026883,200047,"Takydromus formosanus"
48,"Takydromus hsuehshanensis",6.05380932439906,6.05380932439906,"LC","E:/Priority program/WJY/AOH/Species_table/reptile/Takydromus hsuehshanensis.csv","reptile",5.06082174708556,0.992987577313496,NA,200048,"Takydromus hsuehshanensis"
49,"Takydromus intermedius",588003.640533868,58800.3640533868,"LC","E:/Priority program/WJY/AOH/Species_table/reptile/Takydromus intermedius.csv","reptile",78281.8408771336,509721.799656734,-0.0382209090855586,200049,"Takydromus intermedius"
50,"Takydromus luyeanus",354.801497343464,354.801497343464,"LC","E:/Priority program/WJY/AOH/Species_table/reptile/Takydromus luyeanus.csv","reptile",0.575793695801274,354.225703647662,1,200050,"Takydromus luyeanus"
51,"Takydromus madaensis",0,0,"DD","E:/Priority program/WJY/AOH/Species_table/reptile/Takydromus madaensis.csv","reptile",0,0,NA,200051,"Takydromus madaensis"
52,"Takydromus sauteri",7120.79973906613,4842.33656965548,"NT","E:/Priority program/WJY/AOH/Species_table/reptile/Takydromus sauteri.csv","reptile",251.715507186575,6869.08423187955,0.668219537050517,200052,"Takydromus sauteri"
53,"Takydromus septentrionalis",1886011.52439747,188601.152439747,"LC","E:/Priority program/WJY/AOH/Species_table/reptile/Takydromus septentrionalis.csv","reptile",251308.523316504,1634703.00108096,-0.0383604850544717,200053,"Takydromus septentrionalis"
54,"Takydromus stejnegeri",6176.57078860287,4343.45708449095,"LC","E:/Priority program/WJY/AOH/Species_table/reptile/Takydromus stejnegeri.csv","reptile",164.03056786961,6012.54022073326,0.695109780439122,200054,"Takydromus stejnegeri"
55,"Takydromus sylvaticus",114699.56083916,26036.8982299481,"LC","E:/Priority program/WJY/AOH/Species_table/reptile/Takydromus sylvaticus.csv","reptile",10972.111957708,103727.448881452,0.145227375707386,200055,"Takydromus sylvaticus"
56,"Takydromus viridipunctatus",579.636852847333,579.636852847333,"LC","E:/Priority program/WJY/AOH/Species_table/reptile/Takydromus viridipunctatus.csv","reptile",4.48990666033509,575.146946186998,1,200056,"Takydromus viridipunctatus"
57,"Lanthanotus borneensis",106017.436156104,25426.2717458575,"EN","E:/Priority program/WJY/AOH/Species_table/reptile/Lanthanotus borneensis.csv","reptile",29935.4366668932,76081.9994892113,-0.0592789264073816,200057,"Lanthanotus borneensis"
58,"Brachymeles apus",921.339945729786,921.339945729786,"LC","E:/Priority program/WJY/AOH/Species_table/reptile/Brachymeles apus.csv","reptile",145.524896153221,775.815049576565,1,200058,"Brachymeles apus"
59,"Dasia vittata",672174.994813531,67217.4994813531,"LC","E:/Priority program/WJY/AOH/Species_table/reptile/Dasia vittata.csv","reptile",110698.102125756,561476.892687775,-0.0774405317413389,200059,"Dasia vittata"
60,"Eutropis longicaudata",685266.530855443,68526.6530855443,"LC","E:/Priority program/WJY/AOH/Species_table/reptile/Eutropis longicaudata.csv","reptile",184767.410221386,500499.120634057,-0.232250214286142,200060,"Eutropis longicaudata"
61,"Eutropis rugifera",603335.013303519,60333.5013303519,"LC","E:/Priority program/WJY/AOH/Species_table/reptile/Eutropis rugifera.csv","reptile",98862.0851645309,504472.928138988,-0.076374902868742,200061,"Eutropis rugifera"
62,"Larutia larutensis",1.78816688681534,1.78816688681534,"VU","E:/Priority program/WJY/AOH/Species_table/reptile/Larutia larutensis.csv","reptile",1.78816688681534,0,NA,200062,"Larutia larutensis"
63,"Larutia penangensis",0,0,"CR","E:/Priority program/WJY/AOH/Species_table/reptile/Larutia penangensis.csv","reptile",0,0,NA,200063,"Larutia penangensis"
64,"Larutia puehensis",0,0,"DD","E:/Priority program/WJY/AOH/Species_table/reptile/Larutia puehensis.csv","reptile",0,0,NA,200064,"Larutia puehensis"
65,"Larutia seribuatensis",38.2354503110412,38.2354503110412,"NT","E:/Priority program/WJY/AOH/Species_table/reptile/Larutia seribuatensis.csv","reptile",34.89258737556,3.34286293548125,1,200065,"Larutia seribuatensis"
66,"Larutia trifasciata",129.10676253796,129.10676253796,"NT","E:/Priority program/WJY/AOH/Species_table/reptile/Larutia trifasciata.csv","reptile",129.10676253796,0,NA,200066,"Larutia trifasciata"
67,"Lipinia sekayuensis",0,0,"LC","E:/Priority program/WJY/AOH/Species_table/reptile/Lipinia sekayuensis.csv","reptile",0,0,NA,200067,"Lipinia sekayuensis"
68,"Sphenomorphus alfredi",20.5606005652526,20.5606005652526,"DD","E:/Priority program/WJY/AOH/Species_table/reptile/Sphenomorphus alfredi.csv","reptile",20.4275185390523,0.133082026200329,NA,200068,"Sphenomorphus alfredi"
69,"Sphenomorphus anomalopus",1336.46614826648,1273.28496042376,"DD","E:/Priority program/WJY/AOH/Species_table/reptile/Sphenomorphus anomalopus.csv","reptile",1147.92595503541,188.540193231071,0.664893617021277,200069,"Sphenomorphus anomalopus"
70,"Sphenomorphus cameronicus",10.1502315783324,10.1502315783324,"EN","E:/Priority program/WJY/AOH/Species_table/reptile/Sphenomorphus cameronicus.csv","reptile",10.1502315783324,0,NA,200070,"Sphenomorphus cameronicus"
71,"Tytthoscincus cophias",0,0,"DD","E:/Priority program/WJY/AOH/Species_table/reptile/Tytthoscincus cophias.csv","reptile",0,0,NA,200071,"Tytthoscincus cophias"
72,"Sphenomorphus crassus",0,0,"DD","E:/Priority program/WJY/AOH/Species_table/reptile/Sphenomorphus crassus.csv","reptile",0,0,NA,200072,"Sphenomorphus crassus"
73,"Sphenomorphus haasi",8819.7211675177,5690.0417956929,"DD","E:/Priority program/WJY/AOH/Species_table/reptile/Sphenomorphus haasi.csv","reptile",128.810115137968,8690.91105237973,0.639930955120829,200073,"Sphenomorphus haasi"
74,"Sphenomorphus kinabaluensis",687.080142491146,687.080142491146,"LC","E:/Priority program/WJY/AOH/Species_table/reptile/Sphenomorphus kinabaluensis.csv","reptile",545.109324570628,141.970817920518,1,200074,"Sphenomorphus kinabaluensis"
75,"Sphenomorphus maculicollus",1703.20444243026,1555.36707080294,"DD","E:/Priority program/WJY/AOH/Species_table/reptile/Sphenomorphus maculicollus.csv","reptile",225.657252031392,1477.54719039887,0.899796885578876,200075,"Sphenomorphus maculicollus"
76,"Sphenomorphus multisquamatus",115372.598285955,26079.6517347565,"LC","E:/Priority program/WJY/AOH/Species_table/reptile/Sphenomorphus multisquamatus.csv","reptile",30971.812247726,84400.7860382286,-0.0579739336492891,200076,"Sphenomorphus multisquamatus"
77,"Sphenomorphus murudensis",592.523505020208,592.523505020208,"DD","E:/Priority program/WJY/AOH/Species_table/reptile/Sphenomorphus murudensis.csv","reptile",445.989398332596,146.534106687613,1,200077,"Sphenomorphus murudensis"
78,"Sphenomorphus praesignis",4229.26784101988,3235.17336962049,"LC","E:/Priority program/WJY/AOH/Species_table/reptile/Sphenomorphus praesignis.csv","reptile",2815.70107494707,1413.56676607281,0.2965322009908,200078,"Sphenomorphus praesignis"
79,"Sphenomorphus sabanus",45420.9023139143,17168.8833149919,"LC","E:/Priority program/WJY/AOH/Species_table/reptile/Sphenomorphus sabanus.csv","reptile",12914.0690365906,32506.8332773236,0.130868147418938,200079,"Sphenomorphus sabanus"
80,"Sphenomorphus senja",0,0,"DD","E:/Priority program/WJY/AOH/Species_table/reptile/Sphenomorphus senja.csv","reptile",0,0,NA,200080,"Sphenomorphus senja"
81,"Sphenomorphus shelfordi",106.818947158834,106.818947158834,"DD","E:/Priority program/WJY/AOH/Species_table/reptile/Sphenomorphus shelfordi.csv","reptile",81.5775197848227,25.2414273740116,1,200081,"Sphenomorphus shelfordi"
82,"Sphenomorphus stellatus",14498.0725424545,8178.86338379539,"LC","E:/Priority program/WJY/AOH/Species_table/reptile/Sphenomorphus stellatus.csv","reptile",13456.6197153792,1041.45282707525,-5.07012487992315,200082,"Sphenomorphus stellatus"
83,"Sphenomorphus tanahtinggi",66.6322383349813,66.6322383349813,"DD","E:/Priority program/WJY/AOH/Species_table/reptile/Sphenomorphus tanahtinggi.csv","reptile",12.7468241543586,53.8854141806228,1,200083,"Sphenomorphus tanahtinggi"
84,"Sphenomorphus tenuiculus",14.6629746345088,14.6629746345088,"DD","E:/Priority program/WJY/AOH/Species_table/reptile/Sphenomorphus tenuiculus.csv","reptile",14.6629746345088,0,NA,200084,"Sphenomorphus tenuiculus"
85,"Sphenomorphus tersus",708.307905657188,708.307905657188,"LC","E:/Priority program/WJY/AOH/Species_table/reptile/Sphenomorphus tersus.csv","reptile",149.691282145845,558.616623511343,1,200085,"Sphenomorphus tersus"
86,"Tropidophorus beccarii",249118.93419661,25055.2540794456,"LC","E:/Priority program/WJY/AOH/Species_table/reptile/Tropidophorus beccarii.csv","reptile",44275.5982712228,204843.335925387,-0.0938328378319005,200086,"Tropidophorus beccarii"
87,"Tropidophorus brookei",209292.511874434,26992.399787852,"LC","E:/Priority program/WJY/AOH/Species_table/reptile/Tropidophorus brookei.csv","reptile",40458.3902879465,168834.121586487,-0.0797588163521566,200087,"Tropidophorus brookei"
88,"Tropidophorus micropus",146.941745372504,146.941745372504,"DD","E:/Priority program/WJY/AOH/Species_table/reptile/Tropidophorus micropus.csv","reptile",54.2695355237101,92.672209848794,1,200088,"Tropidophorus micropus"
89,"Tropidophorus perplexus",4917.30973570656,3640.67445326692,"LC","E:/Priority program/WJY/AOH/Species_table/reptile/Tropidophorus perplexus.csv","reptile",491.89686131177,4425.41287439479,0.711412429378531,200089,"Tropidophorus perplexus"
90,"Tytthoscincus aesculeticola",511.196234810893,511.196234810893,"LC","E:/Priority program/WJY/AOH/Species_table/reptile/Tytthoscincus aesculeticola.csv","reptile",411.610156293043,99.5860785178499,1,200090,"Tytthoscincus aesculeticola"
91,"Tytthoscincus bukitensis",2.65538795340242,2.65538795340242,"NT","E:/Priority program/WJY/AOH/Species_table/reptile/Tytthoscincus bukitensis.csv","reptile",2.65538795340243,0,-Inf,200091,"Tytthoscincus bukitensis"
92,"Tytthoscincus butleri",707.944909386177,707.944909386177,"LC","E:/Priority program/WJY/AOH/Species_table/reptile/Tytthoscincus butleri.csv","reptile",486.084884422573,221.860024963604,1,200092,"Tytthoscincus butleri"
93,"Tytthoscincus hallieri",102613.029043057,25155.7021141024,"LC","E:/Priority program/WJY/AOH/Species_table/reptile/Tytthoscincus hallieri.csv","reptile",24273.5555734953,78339.4734695612,0.0112587600045954,200093,"Tytthoscincus hallieri"
94,"Tytthoscincus leproauricularis",0,0,"DD","E:/Priority program/WJY/AOH/Species_table/reptile/Tytthoscincus leproauricularis.csv","reptile",0,0,NA,200094,"Tytthoscincus leproauricularis"
95,"Tytthoscincus panchorensis",0,0,"DD","E:/Priority program/WJY/AOH/Species_table/reptile/Tytthoscincus panchorensis.csv","reptile",0,0,NA,200095,"Tytthoscincus panchorensis"
96,"Tytthoscincus perhentianensis",0,0,"LC","E:/Priority program/WJY/AOH/Species_table/reptile/Tytthoscincus perhentianensis.csv","reptile",0,0,NA,200096,"Tytthoscincus perhentianensis"
97,"Tytthoscincus temengorensis",19.9889631139716,19.9889631139716,"NT","E:/Priority program/WJY/AOH/Species_table/reptile/Tytthoscincus temengorensis.csv","reptile",19.8303797372367,0.158583376734905,NA,200097,"Tytthoscincus temengorensis"
98,"Homopholis mulleri",5173.81923912698,3787.70560192984,"LC","E:/Priority program/WJY/AOH/Species_table/reptile/Homopholis mulleri.csv","reptile",1028.55582967264,4145.26340945435,0.66562123039807,200098,"Homopholis mulleri"
99,"Chersobius signatus",16217.8875446757,8852.73410008143,"EN","E:/Priority program/WJY/AOH/Species_table/reptile/Chersobius signatus.csv","reptile",1708.36101199948,14509.5265326762,0.492384037493969,200099,"Chersobius signatus"
100,"Homoroselaps dorsalis",62852.1853228625,20430.1359885533,"LC","E:/Priority program/WJY/AOH/Species_table/reptile/Homoroselaps dorsalis.csv","reptile",4978.78605573794,57873.3992671246,0.266981148376618,200100,"Homoroselaps dorsalis"
101,"Hoplocephalus bungaroides",10142.7748905391,6312.52910421886,"VU","E:/Priority program/WJY/AOH/Species_table/reptile/Hoplocephalus bungaroides.csv","reptile",7162.50213681183,2980.27275372727,-0.285234899328859,200101,"Hoplocephalus bungaroides"
102,"Woodworthia chrysosiretica",2945.66999182515,2426.95169946783,"NT","E:/Priority program/WJY/AOH/Species_table/reptile/Woodworthia chrysosiretica.csv","reptile",619.867677101302,2325.80231472385,0.777204301075269,200102,"Woodworthia chrysosiretica"
103,"Hoplodactylus duvaucelii",4433.59529206124,3357.37607876626,"NT","E:/Priority program/WJY/AOH/Species_table/reptile/Hoplodactylus duvaucelii.csv","reptile",1260.34491115869,3173.25038090255,0.660888748818153,200103,"Hoplodactylus duvaucelii"
104,"Mokopirirakau kahutarae",265.224353598111,265.224353598111,"VU","E:/Priority program/WJY/AOH/Species_table/reptile/Mokopirirakau kahutarae.csv","reptile",221.676819596545,43.5475340015659,1,200104,"Mokopirirakau kahutarae"
105,"Tukutuku rakiurae",0.986691072790266,0.986691072790266,"EN","E:/Priority program/WJY/AOH/Species_table/reptile/Tukutuku rakiurae.csv","reptile",0.80522757697176,0.181463495818507,NA,200105,"Tukutuku rakiurae"
106,"Toropuku stephensi",309.855461720851,309.855461720851,"EN","E:/Priority program/WJY/AOH/Species_table/reptile/Toropuku stephensi.csv","reptile",112.666392312277,197.189069408574,1,200106,"Toropuku stephensi"
107,"Cyrtodactylus quadrivirgatus",113680.145032394,25970.9144827355,"LC","E:/Priority program/WJY/AOH/Species_table/reptile/Cyrtodactylus quadrivirgatus.csv","reptile",33141.791702366,80538.3533300284,-0.089038714644019,200107,"Cyrtodactylus quadrivirgatus"
108,"Cyrtodactylus tiomanensis",0,0,"NT","E:/Priority program/WJY/AOH/Species_table/reptile/Cyrtodactylus tiomanensis.csv","reptile",0,0,NA,200108,"Cyrtodactylus tiomanensis"
109,"Scincella melanosticta",311528.26921562,31152.826921562,"LC","E:/Priority program/WJY/AOH/Species_table/reptile/Scincella melanosticta.csv","reptile",136602.302159488,174925.967056132,-0.602829784193226,200109,"Scincella melanosticta"
110,"Scincella apraefrontalis",175.198351550759,175.198351550759,"DD","E:/Priority program/WJY/AOH/Species_table/reptile/Scincella apraefrontalis.csv","reptile",28.8390674457955,146.359284104964,1,200110,"Scincella apraefrontalis"
111,"Scincella barbouri",179.058181985588,179.058181985588,"LC","E:/Priority program/WJY/AOH/Species_table/reptile/Scincella barbouri.csv","reptile",47.2647096696807,131.793472315907,1,200111,"Scincella barbouri"
112,"Scincella darevskii",0,0,"DD","E:/Priority program/WJY/AOH/Species_table/reptile/Scincella darevskii.csv","reptile",0,0,NA,200112,"Scincella darevskii"
113,"Scincella devorator",68.383521580929,68.383521580929,"DD","E:/Priority program/WJY/AOH/Species_table/reptile/Scincella devorator.csv","reptile",34.430713425819,33.95280815511,1,200113,"Scincella devorator"
114,"Scincella doriae",565330.998570896,56533.0998570896,"LC","E:/Priority program/WJY/AOH/Species_table/reptile/Scincella doriae.csv","reptile",182592.834009181,382738.164561714,-0.329363690043842,200114,"Scincella doriae"
115,"Scincella formosensis",8493.64535424571,5531.82964548692,"LC","E:/Priority program/WJY/AOH/Species_table/reptile/Scincella formosensis.csv","reptile",542.479135985913,7951.1662182598,0.627468242988303,200115,"Scincella formosensis"
116,"Scincella huanrenensis",0.0235988164795115,0.0235988164795115,"CR","E:/Priority program/WJY/AOH/Species_table/reptile/Scincella huanrenensis.csv","reptile",0,0.0235988164795115,NA,200116,"Scincella huanrenensis"
117,"Scincella modesta",649366.840757922,64936.6840757922,"LC","E:/Priority program/WJY/AOH/Species_table/reptile/Scincella modesta.csv","reptile",43087.1344104336,606279.706347488,0.0360378637557956,200117,"Scincella modesta"
118,"Scincella ochracea",21331.1569091214,10690.9935452111,"LC","E:/Priority program/WJY/AOH/Species_table/reptile/Scincella ochracea.csv","reptile",1632.16461451906,19698.9922946023,0.459843638948117,200118,"Scincella ochracea"
119,"Scincella potanini",254893.163435789,25489.3163435789,"LC","E:/Priority program/WJY/AOH/Species_table/reptile/Scincella potanini.csv","reptile",99919.6073747101,154973.556061079,-0.480283662315371,200119,"Scincella potanini"
120,"Scincella rara",8.92908383546743,8.92908383546743,"DD","E:/Priority program/WJY/AOH/Species_table/reptile/Scincella rara.csv","reptile",0,8.92908383546743,1,200120,"Scincella rara"
121,"Scincella rupicola",295500.192496126,29550.0192496126,"LC","E:/Priority program/WJY/AOH/Species_table/reptile/Scincella rupicola.csv","reptile",81088.0163511078,214412.176145018,-0.240369009197246,200121,"Scincella rupicola"
122,"Scincella tsinlingensis",48850.4645079004,17885.6288286919,"LC","E:/Priority program/WJY/AOH/Species_table/reptile/Scincella tsinlingensis.csv","reptile",22362.727610705,26487.7368971955,-0.169064069166006,200122,"Scincella tsinlingensis"
123,"Scincella victoriana",283.979141916493,283.979141916493,"LC","E:/Priority program/WJY/AOH/Species_table/reptile/Scincella victoriana.csv","reptile",205.247339002485,78.7318029140087,1,200123,"Scincella victoriana"
124,"Sphenomorphus scotophilus",11760.7885382533,7035.79169675856,"LC","E:/Priority program/WJY/AOH/Species_table/reptile/Sphenomorphus scotophilus.csv","reptile",3218.61099262387,8542.17754562939,0.446850854600796,200124,"Sphenomorphus scotophilus"
