"X","scientific.name","area","target","category","sp.file","taxa","InPA","OutPA","prop","rijid","originalname"
11758,"Garrulax konkakinhensis",4914.55330084827,3639.08281975547,"VU","E:/Priority program/WJY/AOH/Species_table/bird_merge/Garrulax konkakinhensis.csv","bird",2718.85090284361,2195.70239800466,0.419134396355353,311758,"Ianthocincla konkakinhensis"
11759,"Motacilla samveasnae",13274.5852824032,7679.4187095657,"NT","E:/Priority program/WJY/AOH/Species_table/bird_merge/Motacilla samveasnae.csv","bird",4962.09452592251,8312.4907564807,0.326876804619827,311759,"Motacilla samveasnae"
11760,"Anas carolinensis_1",777515.856086682,77751.5856086682,"LC","E:/Priority program/WJY/AOH/Species_table/bird_merge/Anas carolinensis_1.csv","bird",122254.30399384,655261.552092842,-0.067916448560192,311760,"Anas carolinensis"
11761,"Anas carolinensis_2",7709503.00126281,770950.300126281,"LC","E:/Priority program/WJY/AOH/Species_table/bird_merge/Anas carolinensis_2.csv","bird",924176.41929194,6785326.58197087,-0.022582113224921,311761,"Anas carolinensis"
11762,"Anas carolinensis_3",906317.39334991,90631.739334991,"LC","E:/Priority program/WJY/AOH/Species_table/bird_merge/Anas carolinensis_3.csv","bird",102653.022542609,803664.3708073,-0.0149589878357124,311762,"Anas carolinensis"
11763,"Phylloscopus orientalis_2",79333.1645043157,22775.9603823697,"LC","E:/Priority program/WJY/AOH/Species_table/bird_merge/Phylloscopus orientalis_2.csv","bird",30999.7161797282,48333.4483245876,-0.17015289760619,311763,"Phylloscopus orientalis"
11764,"Phylloscopus orientalis_3",57248.4715736921,19480.0676606828,"LC","E:/Priority program/WJY/AOH/Species_table/bird_merge/Phylloscopus orientalis_3.csv","bird",2407.39870428714,54841.0728694049,0.311299939826043,311764,"Phylloscopus orientalis"
11765,"Phylloscopus humei_2",415098.783361965,41509.8783361965,"LC","E:/Priority program/WJY/AOH/Species_table/bird_merge/Phylloscopus humei_2.csv","bird",121157.763809985,293941.01955198,-0.270965942144852,311765,"Phylloscopus humei"
11766,"Phylloscopus humei_3",7034.40482138241,4797.58231115895,"LC","E:/Priority program/WJY/AOH/Species_table/bird_merge/Phylloscopus humei_3.csv","bird",2165.44700093987,4868.95782044254,0.540673788003287,311766,"Phylloscopus humei"
11767,"Phylloscopus ibericus_2",179908.844650209,27639.1873810788,"LC","E:/Priority program/WJY/AOH/Species_table/bird_merge/Phylloscopus ibericus_2.csv","bird",53039.729575735,126869.115074474,-0.200214394375301,311767,"Phylloscopus ibericus"
11768,"Phylloscopus ibericus_3",310988.515261767,31098.8515261767,"LC","E:/Priority program/WJY/AOH/Species_table/bird_merge/Phylloscopus ibericus_3.csv","bird",44785.5774440762,266202.93781769,-0.0514158421048677,311768,"Phylloscopus ibericus"
11769,"Phylloscopus canariensis",3981.83785398572,3085.02979255441,"LC","E:/Priority program/WJY/AOH/Species_table/bird_merge/Phylloscopus canariensis.csv","bird",2371.47784488212,1610.3600091036,0.442857142857143,311769,"Phylloscopus canariensis"
11770,"Lanius meridionalis",440705.105209682,44070.5105209682,"VU","E:/Priority program/WJY/AOH/Species_table/bird_merge/Lanius meridionalis.csv","bird",184947.457830523,255757.647379159,-0.550823633370739,311770,"Lanius meridionalis"
11771,"Carduelis corsicana",1067.46566654325,1056.1058543458,"LC","E:/Priority program/WJY/AOH/Species_table/bird_merge/Carduelis corsicana.csv","bird",431.210561009868,636.255105533384,0.981132075471698,311771,"Carduelis corsicana"
11772,"Acrocephalus orinus_2",1078.08310073878,1064.87107555608,"DD","E:/Priority program/WJY/AOH/Species_table/bird_merge/Acrocephalus orinus_2.csv","bird",341.010408370825,737.072692367953,0.981004070556309,311772,"Acrocephalus orinus"
11773,"Acrocephalus orinus_3",0,0,"DD","E:/Priority program/WJY/AOH/Species_table/bird_merge/Acrocephalus orinus_3.csv","bird",0,0,NA,311773,"Acrocephalus orinus"
11774,"Poecilotriccus luluae",193.573744654879,193.573744654879,"EN","E:/Priority program/WJY/AOH/Species_table/bird_merge/Poecilotriccus luluae.csv","bird",164.606861832747,28.9668828221327,1,311774,"Poecilotriccus luluae"
11775,"Crypturellus erythropus",922756.379213778,92275.6379213778,"LC","E:/Priority program/WJY/AOH/Species_table/bird_merge/Crypturellus erythropus.csv","bird",518901.937814842,403854.441398936,-1.05638919015288,311775,"Crypturellus erythropus"
11776,"Thalassarche cauta_1",1656.0201760627,1519.86189759703,"NT","E:/Priority program/WJY/AOH/Species_table/bird_merge/Thalassarche cauta_1.csv","bird",686.954122169995,969.06605389271,0.858617131062951,311776,"Thalassarche cauta"
11777,"Thalassarche cauta_2",0,0,"NT","E:/Priority program/WJY/AOH/Species_table/bird_merge/Thalassarche cauta_2.csv","bird",0,0,NA,311777,"Thalassarche cauta"
11778,"Thalassarche steadi_1",193,193,"NT","E:/Priority program/Re-220327/Input/Species_table/bird_merge/Thalassarche steadi_1.csv","bird",73,120,1,311778,"Thalassarche steadi"
11779,"Thalassarche steadi_2",0,0,"NT","E:/Priority program/WJY/AOH/Species_table/bird_merge/Thalassarche steadi_2.csv","bird",0,0,NA,311779,"Thalassarche steadi"
11780,"Egretta gularis",708029.222405165,70802.9222405164,"LC","E:/Priority program/WJY/AOH/Species_table/bird_merge/Egretta gularis.csv","bird",158004.048547535,550025.17385763,-0.158541884459797,311780,"Egretta gularis"
11781,"Gyps indicus",1115531.61004656,111553.161004656,"CR","E:/Priority program/WJY/AOH/Species_table/bird_merge/Gyps indicus.csv","bird",52987.6394193253,1062543.97062724,0.0551177693514521,311781,"Gyps indicus"
11782,"Clanga hastata",2173473.13614986,217347.313614986,"VU","E:/Priority program/WJY/AOH/Species_table/bird_merge/Clanga hastata.csv","bird",129183.420822778,2044289.71532708,0.0431264855409387,311782,"Clanga hastata"
11783,"Arborophila sumatrana",36568.1903816342,15114.8268525859,"LC","E:/Priority program/WJY/AOH/Species_table/bird_merge/Arborophila sumatrana.csv","bird",17381.4135228455,19186.7768587887,-0.118159074325029,311783,"Arborophila sumatrana"
11784,"Scolopax rosenbergii",111294.533041172,25810.6536341818,"LC","E:/Priority program/WJY/AOH/Species_table/bird_merge/Scolopax rosenbergii.csv","bird",35508.7158374467,75785.817203725,-0.127980471069473,311784,"Scolopax rosenbergii"
11785,"Scolopax bukidnonensis",7990.14519017147,5283.49341669879,"LC","E:/Priority program/WJY/AOH/Species_table/bird_merge/Scolopax bukidnonensis.csv","bird",5405.96157124833,2584.18361892314,-0.0476006191950464,311785,"Scolopax bukidnonensis"
11786,"Gallinago delicata_1",160754.055156485,27646.2506218822,"LC","E:/Priority program/WJY/AOH/Species_table/bird_merge/Gallinago delicata_1.csv","bird",6762.54489825192,153991.510258233,0.135611821470086,311786,"Gallinago delicata"
